Run ID,1625839163
Run Date/Time,2021-07-09 10:15:09
Application Name,Labcyte Echo Plate Reformat
Application Version,1.6.5
Protocol Name,210709_Spot_HuDNA_Damage_siRNA_library.epr
User Name,NCI-LRBGE_HCS

[EXCEPTIONS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Survey Fluid Height,Survey Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Survey Status
Source[3],HT000907,384LDV_Plus_AQ_GP,K14,2.398,12.192,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K15,2.384,12.132,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K16,2.39,12.159,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K17,2.386,12.139,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K18,2.371,12.072,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K19,2.377,12.098,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K20,2.356,12.005,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K21,2.384,12.132,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,K22,2.178,11.197,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L1,2.393,12.172,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L2,2.402,12.212,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L3,2.398,12.192,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L4,2.398,12.192,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L5,2.387,12.145,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L6,2.377,12.098,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L7,2.386,12.139,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L8,2.396,12.185,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L9,2.396,12.185,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L10,2.392,12.165,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L11,2.386,12.139,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L12,2.395,12.179,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L13,2.39,12.159,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L14,2.384,12.132,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L15,2.393,12.172,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L16,2.395,12.179,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L17,2.39,12.159,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L18,2.386,12.139,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L19,2.359,12.018,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L20,2.371,12.072,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L21,2.396,12.185,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,L22,2.374,12.085,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M1,2.389,12.152,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M2,2.375,12.092,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M3,2.38,12.112,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M4,2.378,12.105,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M5,2.371,12.072,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M6,2.374,12.085,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M7,2.383,12.125,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M8,2.372,12.078,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M9,2.41,12.246,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M10,2.393,12.172,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M11,2.389,12.152,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M12,2.381,12.119,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M13,2.392,12.165,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M14,2.374,12.085,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M15,2.366,12.052,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M16,2.364,12.038,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M17,2.398,12.192,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M18,2.386,12.139,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M19,2.386,12.139,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M20,2.364,12.038,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M21,2.362,12.032,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,M22,2.368,12.058,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N1,2.401,12.205,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N2,2.386,12.139,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N3,2.307,11.784,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N4,2.374,12.085,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N5,2.389,12.152,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N6,2.353,11.991,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N7,2.358,12.012,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N8,2.378,12.105,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N9,2.396,12.185,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N10,2.383,12.125,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N11,2.389,12.152,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N12,2.374,12.085,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N13,2.389,12.152,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N14,2.378,12.105,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N15,2.38,12.112,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N16,2.368,12.058,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N17,2.359,12.018,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N18,2.234,11.456,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N19,2.298,11.744,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N20,2.375,12.092,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N21,2.362,12.032,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,N22,2.39,12.159,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O1,2.387,12.145,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O2,2.389,12.16,0.997,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O3,2.407,12.232,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O4,2.35,11.978,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O5,2.358,12.012,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O6,2.366,12.052,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O7,2.387,12.145,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O8,2.356,12.005,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O9,2.375,12.092,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O10,2.366,12.052,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O11,2.381,12.119,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O12,2.381,12.119,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O13,2.38,12.112,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O14,2.364,12.038,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O15,2.283,11.677,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O16,2.362,12.032,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O17,2.365,12.045,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O18,2.285,11.684,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O19,2.214,11.363,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O20,2.366,12.052,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O21,2.366,12.052,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,O22,2.292,11.717,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P1,2.386,12.139,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P2,2.375,12.092,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P3,2.368,12.058,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P4,2.297,11.737,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P5,2.31,11.797,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P6,2.356,12.005,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P7,2.378,12.105,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P8,2.372,12.078,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P9,2.306,11.777,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P10,2.369,12.065,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P11,2.378,12.105,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P12,2.375,12.092,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P13,2.369,12.065,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P14,2.355,11.998,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P15,2.374,12.085,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P16,2.383,12.125,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P17,2.353,11.991,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P18,2.358,12.012,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P19,2.374,12.089,0.632,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P20,2.356,12.005,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P21,2.387,12.145,0.408,Percent,Glycerol,
Source[3],HT000907,384LDV_Plus_AQ_GP,P22,2.369,12.064,0.521,Percent,Glycerol,

Instrument Name,E5XX-1710
Instrument Model,Echo 525
Instrument Serial Number,E5XX-1710
Instrument Software Version,2.5.15

