plate_index,well_index,row,column,nuclei_n,nuclei_area,nuclei_round,nuclei_mean_edu,nuclei_H2AX_spots_per_nucleus,nuclei_mean_edu_pos,spots_edu_pos_n,spots_edu_pos_median_ratio
HT001061,E6,5,6,467,275.386263978,0.822168786015,388.002983622,75.4518201285,0.49250535331900003,19628,0.938454765674
HT001061,E7,5,7,556,261.125854816,0.8098881345,377.693373631,56.9856115108,0.451438848921,16571,0.9407815871490001
HT001061,E8,5,8,497,280.602812989,0.817441361582,391.02040854,70.8853118712,0.468812877264,18338,0.932786790606
HT001061,E9,5,9,504,275.807506338,0.832977277766,554.92941665,82.253968254,0.535714285714,25094,0.947777329725
HT001061,E10,5,10,461,265.330967402,0.85291457392,364.103087541,74.8655097614,0.529284164859,19943,0.9270633397309999
HT001061,E11,5,11,506,255.063152586,0.846309648487,416.353785244,70.6897233202,0.5395256917,21809,0.938811359422
HT001061,E12,5,12,216,341.690246271,0.805390891972,163.681013488,95.1712962963,0.356481481481,7645,0.9043869516309999
HT001061,E13,5,13,310,220.648769937,0.819554433661,102.76104424,55.8709677419,0.151612903226,3928,0.910906796992
HT001061,E14,5,14,535,256.440981698,0.820676219091,232.180438686,68.6953271028,0.347663551402,16227,0.946947595894
HT001061,E15,5,15,299,308.053997585,0.807469546945,242.029706895,77.8160535117,0.371237458194,9895,0.9391363098919998
HT001061,E16,5,16,474,265.86721182,0.824266650799,463.714662249,75.0696202532,0.464135021097,18966,0.9313484514490001
HT001061,E17,5,17,229,343.350026686,0.802431212504,140.164221129,85.7510917031,0.35807860262,7266,0.9216518359890001
HT001061,E18,5,18,306,318.801333061,0.820270139064,228.006447882,87.8823529412,0.40522875817,12073,0.935550399588
HT001061,E19,5,19,542,258.352795331,0.836267351751,248.908634071,75.4852398524,0.321033210332,15833,0.9418596799240001
HT001061,E20,5,20,305,275.77225296,0.826820626555,315.97174501,75.1901639344,0.377049180328,9755,0.9458412261060002
HT001061,E21,5,21,567,251.113967887,0.841729121758,426.107362807,61.024691358,0.463844797178,18643,0.9482960305700001
HT001061,E22,5,22,559,267.444074612,0.819036013652,266.238787742,75.6511627907,0.327370304114,18198,0.9222504898719999
HT001061,E23,5,23,547,261.111286436,0.812483920152,389.84889123,81.7276051188,0.488117001828,24213,0.932066404543
HT001061,E24,5,24,575,262.052645048,0.805313358424,419.289265165,75.3791304348,0.410434782609,21882,0.9650416138910001
HT001061,F1,6,1,315,296.664075397,0.82108515322,240.77204389,68.5587301587,0.374603174603,8824,0.9361360879209999
HT001061,F2,6,2,427,267.841115502,0.826846322843,570.459324056,71.5784543326,0.515222482436,17974,0.9537482863480002
HT001061,F3,6,3,463,290.361882949,0.806373670403,358.691135048,64.5529157667,0.460043196544,15044,0.9529125157489999
HT001061,F4,6,4,565,267.919006883,0.835684931533,334.841440671,79.5185840708,0.359292035398,18730,0.9458686696030001
HT001061,F5,6,5,570,263.312088938,0.846448719364,428.46586466,80.0438596491,0.477192982456,24749,0.9433922111090001
HT001061,F6,6,6,424,274.336717931,0.795186985336,188.917634,70.2122641509,0.356132075472,12468,0.9237326354600001
HT001061,F7,6,7,430,296.007675872,0.801465391173,348.690265502,65.8953488372,0.49302325581400003,16105,0.952863062724
HT001061,F8,6,8,580,240.929997725,0.820418650479,198.03849723,64.4155172414,0.293103448276,14459,0.9389103690689999
HT001061,F9,6,9,427,292.302634173,0.834911146787,435.236804506,86.8103044496,0.503512880562,20796,0.9386168635050001
HT001061,F10,6,10,166,292.462616299,0.81066956799,446.178820603,79.4277108434,0.469879518072,6864,0.9406546267580002
HT001061,F11,6,11,312,301.732745949,0.815382524549,356.95868323,83.0929487179,0.480769230769,14265,0.9356308009630001
HT001061,F12,6,12,397,311.159336517,0.827055258414,379.932159189,91.2141057935,0.415617128463,17511,0.936827586207
HT001061,F13,6,13,426,240.186098233,0.823107437118,268.119643732,73.5704225352,0.347417840376,14094,0.9063004687249999
HT001061,F14,6,14,552,246.889848027,0.811546655325,356.046902557,78,0.429347826087,21768,0.935226765669
HT001061,F15,6,15,374,267.136482472,0.818946098324,337.031363465,82.1550802139,0.393048128342,14530,0.9218379931590001
HT001061,F16,6,16,402,336.011342247,0.816666297779,234.991506271,96.0746268657,0.370646766169,16993,0.9171315825280001
HT001061,F17,6,17,535,279.26554608,0.819685175023,218.503529836,69.3121495327,0.25046728972,11914,0.9386712575600002
HT001061,F18,6,18,493,262.7292016,0.809285710886,289.976994261,66.3630831643,0.446247464503,17752,0.939118375973
HT001061,F19,6,19,346,297.927591321,0.80199261505,310.333200844,85.3612716763,0.508670520231,17360,0.9447893746030002
HT001061,F20,6,20,333,313.585681723,0.817080958521,220.251748651,90.3543543544,0.354354354354,12112,0.9393676479809999
HT001061,F21,6,21,732,217.909970496,0.79952915955,342.595436795,56.8729508197,0.398907103825,21900,0.937018745525
HT001061,F22,6,22,572,252.372512626,0.798377735182,367.779367803,71.9335664336,0.414335664336,19704,0.9365389450069999
HT001061,F23,6,23,12,275.9453125,0.847734739507,110.6939313,67.25,0.333333333333,352,0.932569373691
HT001061,F24,6,24,725,239.962808621,0.804413462946,399.392758557,67.4689655172,0.452413793103,26182,0.932970668703
HT001061,G1,7,1,185,335.765063814,0.788489373263,181.947475554,81.1135135135,0.291891891892,4700,0.947264954495
HT001061,G2,7,2,318,294.829084338,0.843907035719,381.192635241,80.034591195,0.424528301887,12978,0.9383762536770001
HT001061,G3,7,3,398,271.367875314,0.839972687738,273.50764714,67.3391959799,0.366834170854,11944,0.9408861598069999
HT001061,G4,7,4,368,294.803106318,0.825153909516,400.385079145,84.6195652174,0.527173913043,18031,0.9442012454530001
HT001061,G5,7,5,568,252.219462172,0.825886813738,326.296670394,70.4929577465,0.410211267606,19697,0.9397794741310002
HT001061,G6,7,6,442,257.187926879,0.823838875366,432.923632496,56.8122171946,0.457013574661,13969,0.949512236865
HT001061,G7,7,7,404,323.38278981,0.830087199641,255.954497136,84.9183168317,0.443069306931,16663,0.930276087974
HT001061,G8,7,8,482,291.192614828,0.83824213359,228.700053975,86.6887966805,0.390041493776,20315,0.92973754908
HT001061,G9,7,9,244,299.920215449,0.813188295861,234.062789893,81.0163934426,0.487704918033,10611,0.9290780141840002
HT001061,G10,7,10,509,262.161480572,0.847757454085,561.353176279,77.1453831041,0.530451866405,22961,0.9507727322790002
HT001061,G11,7,11,389,288.633481684,0.863825269473,161.325534796,85.2519280206,0.33676092545,13400,0.9347036101310001
HT001061,G12,7,12,208,293.509926215,0.804074358079,164.741424878,81.625,0.365384615385,7217,0.9291301256219999
HT001061,G13,7,13,391,281.845679881,0.811694544814,256.118103515,87.9539641944,0.363171355499,14037,0.947072396885
HT001061,G14,7,14,424,281.212612028,0.820898711931,165.557973609,80.2146226415,0.283018867925,12163,0.932329173767
HT001061,G15,7,15,401,303.103829662,0.819544678658,364.945509327,90.7256857855,0.491271820449,19470,0.9418004568120001
HT001061,G16,7,16,567,257.068957598,0.803023881589,342.279087667,76.9470899471,0.447971781305,23526,0.9383518534560001
HT001061,G17,7,17,179,382.053755043,0.787275737656,86.1517785284,95.5921787709,0.223463687151,3712,0.9282380724310001
HT001061,G18,7,18,535,276.383157191,0.823530845468,355.986377326,62.9439252336,0.461682242991,18786,0.9445036800109999
HT001061,G19,7,19,582,264.449751336,0.840062410675,307.617060732,75.823024055,0.36941580756,20614,0.928475199894
HT001061,G20,7,20,284,278.291873533,0.838023717514,277.0274228,74.8274647887,0.573943661972,12450,0.932886077988
HT001061,G21,7,21,632,231.662829751,0.84597901742,268.851488387,62.1107594937,0.357594936709,17075,0.9423970269430001
HT001061,G22,7,22,627,240.80875288,0.824835268719,466.786964724,70.6315789474,0.500797448166,25472,0.935972908391
HT001061,G23,7,23,639,243.5339479,0.805131146765,389.235816786,74.4569640063,0.471048513302,25519,0.9339719466300002
HT001061,G24,7,24,600,256.97510162,0.809033105265,516.353799898,75.805,0.443333333333,23942,0.9733746466980001
HT001061,H1,8,1,353,306.253387236,0.814764407911,212.881048518,85.6827195467,0.379603399433,13130,0.9316908948340001
HT001061,H2,8,2,552,264.740196633,0.815853582056,234.784197253,66.4239130435,0.338768115942,15489,0.93844432009
HT001061,H3,8,3,338,295.632673611,0.773374495598,172.702910997,79.1834319527,0.316568047337,9853,0.9222658775550001
HT001061,H4,8,4,562,271.481392843,0.835135920584,319.954710184,79.1512455516,0.362989323843,20541,0.9294605809129999
HT001061,H5,8,5,559,258.454003553,0.820198224113,216.479339274,66.6636851521,0.355992844365,15673,0.940737086886
HT001061,H6,8,6,419,297.946277347,0.827213669398,281.540215377,72.2840095465,0.560859188544,18402,0.9354486356190002
HT001061,H7,8,7,508,289.956357858,0.817217830817,218.632038557,81.0511811024,0.385826771654,18024,0.9392214421040002
HT001061,H8,8,8,549,269.748955803,0.801065235903,296.688823388,78.0783242259,0.402550091075,20358,0.9288235218459999
HT001061,H9,8,9,395,288.560785162,0.820051933283,273.560382992,89.3594936709,0.410126582278,17188,0.918193505367
HT001061,H10,8,10,492,274.822534016,0.821772118165,419.65637709600003,81.8333333333,0.44918699187,20176,0.9380234505860001
HT001061,H11,8,11,384,280.176272244,0.827773365994,310.187227017,81.4739583333,0.348958333333,14154,0.9269865851249999
HT001061,H12,8,12,383,304.306053996,0.804466117106,324.778961888,85.3080939948,0.446475195822,16811,0.9411356138220001
HT001061,H13,8,13,398,261.684875942,0.832034726082,228.678773792,70.0954773869,0.391959798995,12840,0.940932926954
HT001061,H14,8,14,539,259.741041796,0.828005924416,348.010918198,65.6456400742,0.482374768089,20243,0.9443114395750001
HT001061,H15,8,15,549,271.598344591,0.822632610755,277.846823499,74.3424408015,0.380692167577,19792,0.939409725138
HT001061,H16,8,16,501,272.383988412,0.844222054228,191.871490091,80.9800399202,0.315369261477,15963,0.914590273151
HT001061,H17,8,17,629,255.863249757,0.821719272339,306.201041294,76.6248012719,0.357710651828,22266,0.9438127748359999
HT001061,H18,8,18,195,288.833578704,0.809603948004,214.039807762,66.041025641,0.338461538462,5048,0.925572609129
HT001061,H19,8,19,448,288.381425006,0.807145472049,235.122617132,76.6049107143,0.332589285714,14616,0.9565479105830001
HT001061,H20,8,20,287,332.696259195,0.813747332717,105.392891461,93.2926829268,0.289198606272,9227,0.8863636363640001
HT001061,H21,8,21,549,269.03395087,0.816090684915,275.58837802,81.0182149362,0.353369763206,18915,0.9298642533940001
HT001061,H22,8,22,532,274.979487912,0.826458281687,294.139276807,73.2330827068,0.415413533835,20644,0.952364449505
HT001061,H23,8,23,21,261.014464286,0.836766979934,377.060431665,68.4285714286,0.428571428571,772,0.9791792464930001
HT001061,H24,8,24,699,239.164533361,0.825497894763,449.742461949,63.4935622318,0.470672389127,24329,0.929599177801
HT001061,I1,9,1,324,274.911484268,0.848573794321,259.046779807,65.9259259259,0.496913580247,12175,0.9283980582520001
HT001061,I2,9,2,495,276.315948373,0.811341243465,311.797849252,69.4080808081,0.375757575758,15993,0.936012418075
HT001061,I3,9,3,469,262.107774372,0.834022060124,392.767969564,81.0724946695,0.434968017058,20015,0.94826192401
HT001061,I4,9,4,225,277.605659259,0.834113214818,264.045725627,83.9244444444,0.386666666667,9537,0.949866994066
HT001061,I5,9,5,19,436.010734649,0.775317078926,72.8886427535,83.8421052632,0.157894736842,267,0.909519004373
HT001061,I6,9,6,464,271.93179014,0.816856716382,226.973144769,77.3189655172,0.409482758621,17833,0.957056638812
HT001061,I7,9,7,294,316.727939342,0.836010614657,309.690858448,81.1666666667,0.404761904762,10919,0.9287780470640001
HT001061,I8,9,8,308,331.333622159,0.810840099129,190.190048886,101.603896104,0.399350649351,14060,0.9265105107759999
HT001061,I9,9,9,670,245.699059494,0.818506051908,311.057975189,66.4910447761,0.337313432836,19505,0.933152173913
HT001061,I10,9,10,542,263.383559476,0.817737629204,398.296091635,62.0350553506,0.459409594096,18051,0.9439592036020001
HT001061,I11,9,11,493,288.77494112,0.815671304202,394.058013362,73.7423935091,0.464503042596,19570,0.9423848132360001
HT001061,I12,9,12,500,278.391657917,0.820191731341,318.041165815,65.194,0.464,17777,0.9406356186290002
HT001061,I13,9,13,165,181.983126263,0.779455796553,51.7452347948,16.4848484848,0.0909090909091,356,0.9821275998139999
HT001061,I14,9,14,640,243.465955078,0.811426725162,97.065816494,54.99375,0.2734375,12205,0.949852507375
HT001061,I15,9,15,591,265.212023289,0.822805191879,269.567923182,69.3147208122,0.428087986464,22294,0.933676111966
HT001061,I16,9,16,707,185.317543612,0.817842176584,380.221529343,55.4455445545,0.475247524752,22515,0.9531665779669999
HT001061,I17,9,17,692,229.288436697,0.856230020353,531.826347979,67.2976878613,0.445086705202,23869,0.9333646175500001
HT001061,I18,9,18,640,250.60776378,0.840794954057,263.45950399,69.63125,0.3546875,20480,0.9370955782930002
HT001061,I19,9,19,407,280.935192636,0.810397396971,230.893084094,65.4668304668,0.339066339066,10076,0.938656745333
HT001061,I20,9,20,369,319.749265846,0.787405461907,205.305365848,91.0731707317,0.349593495935,14217,0.929808449226
HT001061,I21,9,21,558,255.795755799,0.834103507994,312.013662368,78.5,0.388888888889,20311,0.929961089494
HT001061,I22,9,22,581,210.291840457,0.784154414611,284.888679155,56.8364888124,0.335628227194,14003,0.933402474257
HT001061,I23,9,23,582,258.417249069,0.790066782163,335.851048058,69.7422680412,0.445017182131,20791,0.934309491807
HT001061,I24,9,24,639,239.871197618,0.804666425248,444.003894375,72.7809076682,0.41627543036,22458,0.964842438865
HT001061,J1,10,1,458,249.272540029,0.860071683219,243.440174759,67.364628821,0.251091703057,10469,0.931073250886
HT001061,J2,10,2,391,284.895177785,0.827300383583,128.61668482,78.2404092072,0.219948849105,9563,0.8922558922560001
HT001061,J3,10,3,396,286.68346889,0.816452064624,242.618456103,76.6691919192,0.356060606061,13008,0.934607374286
HT001061,J4,10,4,466,288.193002206,0.820126041639,399.796208178,67.564377682400007,0.517167381974,18054,0.9376413634880002
HT001061,J5,10,5,494,291.075416667,0.808038901966,262.070546361,84.1862348178,0.392712550607,18925,0.940549671886
HT001061,J6,10,6,525,252.319078968,0.852948116047,339.15758554,74.8247619048,0.468571428571,21292,0.941913213741
HT001061,J7,10,7,506,270.729770806,0.807766568176,208.871270087,71.1363636364,0.347826086957,15879,0.927033929223
HT001061,J8,10,8,579,269.997972318,0.826636744972,324.962245227,67.0846286701,0.455958549223,20467,0.9324590163930002
HT001061,J9,10,9,554,278.646842409,0.823289456328,361.236624989,72.5270758123,0.454873646209,21142,0.9433205290969999
HT001061,J10,10,10,513,280.937632256,0.798115266905,408.662591229,74.3898635478,0.479532163743,20135,0.9282427558759999
HT001061,J11,10,11,513,254.997715373,0.853244922643,269.574402004,72.0058479532,0.368421052632,16588,0.9312092386840002
HT001061,J12,10,12,593,261.199106591,0.834196394973,363.544991265,68.9730185497,0.495784148398,22883,0.9370308829430001
HT001061,J13,10,13,473,256.758420836,0.826088635393,181.901850518,70.8858350951,0.295983086681,13830,0.944041559817
HT001061,J14,10,14,499,245.832180055,0.82823681856,172.319648265,68.2565130261,0.19038076152300001,9382,0.9496733326170002
HT001061,J15,10,15,453,293.736026337,0.808221020878,227.243775613,76.2075055188,0.443708609272,17645,0.916312056738
HT001061,J16,10,16,517,275.293617827,0.838294769751,236.51390768,65.0406189555,0.411992263056,17787,0.9365583966830001
HT001061,J17,10,17,557,279.072396145,0.825280994017,365.594015732,82.355475763,0.466786355476,23949,0.9267962042480001
HT001061,J18,10,18,426,259.606083725,0.794790562496,365.858625748,78.8497652582,0.382629107981,15237,0.941860465116
HT001061,J19,10,19,430,294.347289083,0.812269374454,368.11366854,80.7790697674,0.46511627907,17196,0.9398366699549999
HT001061,J20,10,20,521,269.893004505,0.817589711916,222.864555813,67.0172744722,0.41650671785,16376,0.9248370593590001
HT001061,J21,10,21,672,247.48416026,0.841969203922,415.721454698,77.037202381,0.474702380952,28459,0.9398496240600002
HT001061,J22,10,22,565,259.658737217,0.803790295178,268.574577326,62.1982300885,0.316814159292,13683,0.9332787556280001
HT001061,J23,10,23,12,258.878072917,0.793849592861,62.3137998376,51.75,0.166666666667,193,0.928461774639
HT001061,J24,10,24,725,243.803446935,0.827363970095,401.730223282,67.9972413793,0.422068965517,24827,0.9323159250819999
HT001061,K1,11,1,513,277.887112708,0.832495142027,379.303563438,73.6959064327,0.40350877193,18355,0.9393919114860001
HT001061,K2,11,2,621,251.610297124,0.823849713394,377.023101634,71.6070853462,0.36231884058,20360,0.9395954672540001
HT001061,K3,11,3,529,268.091380487,0.842932334585,298.8073636,74.6616257089,0.431001890359,20023,0.929068150209
HT001061,K4,11,4,565,262.804430433,0.809209671958,308.182047039,68.9699115044,0.38407079646,18454,0.9258476318480001
HT001061,K5,11,5,380,242.366970577,0.821585104294,161.162688766,70.1868421053,0.276315789474,10238,0.909912670571
HT001061,K6,11,6,598,264.409539553,0.818816187429,337.306270903,91.0066889632,0.367892976589,23837,0.9496521420730001
HT001061,K7,11,7,238,358.556094479,0.806981868248,74.0353723352,83.9579831933,0.168067226891,4115,0.9330260125120001
HT001061,K8,11,8,349,317.382477515,0.787557557829,127.721288336,74.2836676218,0.234957020057,6400,0.94355415007
HT001061,K9,11,9,418,291.044549442,0.843426089741,204.111034084,74.0813397129,0.299043062201,11913,0.9431537320810001
HT001061,K10,11,10,441,300.832507874,0.825035501533,348.390987403,89.5328798186,0.53514739229,22566,0.949727474827
HT001061,K11,11,11,450,267.96746929,0.821283706315,297.463949263,71.9511111111,0.497777777778,19005,0.9447128287709999
HT001061,K12,11,12,288,324.4166739,0.829477685935,106.6056649,98.6840277778,0.395833333333,12330,0.9363531282299999
HT001061,K13,11,13,147,323.954270125,0.808728884735,109.111521863,74.3197278912,0.278911564626,3340,0.917214302299
HT001061,K14,11,14,450,280.426681327,0.811334238957,293.751899304,77.0911111111,0.351111111111,15085,0.9434083897409998
HT001061,K15,11,15,541,271.372036352,0.825161682735,300.346336879,73.5582255083,0.43807763401099997,20048,0.9456525365970001
HT001061,K16,11,16,690,234.031101349,0.846960627356,345.297571686,61.6942028986,0.404347826087,21120,0.940599559774
HT001061,K17,11,17,433,295.357097768,0.815045533585,206.708392136,77.3187066975,0.360277136259,14271,0.9309037544330001
HT001061,K18,11,18,765,220.076061819,0.856380218739,518.70641897,72.922875817,0.441830065359,30261,0.948598130841
HT001061,K19,11,19,598,246.998449577,0.798240637861,235.119846376,65.9364548495,0.414715719064,19412,0.9452447848719999
HT001061,K20,11,20,230,223.246550725,0.789731678644,129.966223142,46.7217391304,0.182608695652,2771,0.9445031863519999
HT001061,K21,11,21,592,249.414584389,0.802721682378,299.696329041,69.5692567568,0.378378378378,20745,0.940757368729
HT001061,K22,11,22,509,254.019801353,0.841888733525,200.854579329,78.9273084479,0.29862475442,14758,0.9345238513340001
HT001061,K23,11,23,524,258.471116545,0.803032936045,413.775165113,74.9675572519,0.515267175573,22694,0.9355715062990001
HT001061,K24,11,24,626,252.641126642,0.815255088486,447.456097499,75.0431309904,0.365814696486,20452,0.9656465614459999
HT001061,L1,12,1,521,277.650506371,0.801834341902,289.105634234,80.5393474088,0.385796545106,19507,0.9274879763230001
HT001061,L2,12,2,633,246.461188564,0.821003286048,439.903271177,69.1674565561,0.402843601896,21441,0.9419873066240001
HT001061,L3,12,3,582,263.32167311,0.833225823976,415.550055448,61.8608247423,0.487972508591,19898,0.9439380150130001
HT001061,L4,12,4,625,261.188786444,0.837868624902,342.487624577,77.2944,0.3952,22797,0.9358586662420001
HT001061,L5,12,5,577,251.068143535,0.839820016004,429.097379812,79.3379549393,0.483535528596,26270,0.9305141078609999
HT001061,L6,12,6,237,314.909919421,0.769435782005,186.39541132,76.029535865,0.37552742616,7340,0.9367218790880002
HT001061,L7,12,7,344,314.041889131,0.789934614867,166.042931035,74.5639534884,0.412790697674,12372,0.9258192726130002
HT001061,L8,12,8,665,251.84513774,0.827480880723,347.88298055,63.6646616541,0.403007518797,20704,0.927015661029
HT001061,L9,12,9,509,280.71938496,0.827718819922,294.721150768,74.1021611002,0.392927308448,18236,0.9269681957369998
HT001061,L10,12,10,401,281.704684643,0.840914193975,302.048987748,76.650872818,0.423940149626,14705,0.9418071433180001
HT001061,L11,12,11,306,351.854440813,0.801726726129,132.593610507,87.0359477124,0.356209150327,10034,0.93171066533
HT001061,L12,12,12,390,274.331657407,0.827802740775,361.483700796,80.1846153846,0.423076923077,15166,0.9250134154440001
HT001061,L13,12,13,628,263.034338177,0.829659548977,433.297156013,79.2722929936,0.463375796178,26800,0.9404191843309999
HT001061,L14,12,14,563,274.632191755,0.837916140094,262.301636161,76.0230905861,0.342806394316,17958,0.9237613334130002
HT001061,L15,12,15,339,303.154066699,0.816276951882,217.215303085,77.197640118,0.380530973451,11211,0.9268395530260001
HT001061,L16,12,16,395,279.202410162,0.808666579198,215.934964807,74.8759493671,0.316455696203,11122,0.9289123259399998
HT001061,L17,12,17,533,267.104112466,0.844358714931,366.690115222,77.1726078799,0.56660412758,25577,0.95438223168
HT001061,L18,12,18,447,233.653894792,0.820436025845,256.488338525,65.8814317673,0.299776286353,11634,0.9378145891019999
HT001061,L19,12,19,547,261.675477986,0.831705410514,376.658981349,80.3144424132,0.45155393053,22539,0.9332436111150001
HT001061,L20,12,20,556,260.154860487,0.818696557454,283.206513178,72.8848920863,0.419064748201,20191,0.9232270657119999
HT001061,L21,12,21,468,291.426045525,0.817211406909,149.462963441,73.2051282051,0.292735042735,12585,0.9126344086020001
HT001061,L22,12,22,458,270.043919214,0.805045521205,217.267795192,79.6441048035,0.299126637555,14401,0.9373660787869998
HT001061,L23,12,23,10,303.106194444,0.833752636571,42.5103837801,66.3,0.1,85,0.9799174690509999
HT001061,L24,12,24,693,245.644832852,0.822168021578,398.926404717,60.658008658,0.431457431457,21889,0.933372468447
HT001061,M1,13,1,437,292.501004005,0.828626279633,132.439529294,77.9702517162,0.366132723112,13953,0.9275362318839999
HT001061,M2,13,2,262,347.77913698,0.832305856112,218.382155472,80.179389313,0.442748091603,10250,0.9285831845009999
HT001061,M3,13,3,435,279.026041667,0.813156352233,536.10013407,73.5402298851,0.508045977011,18620,0.947958511877
HT001061,M4,13,4,466,281.913804989,0.845606270174,486.497407577,81.3690987124,0.465665236052,20567,0.9412555300440001
HT001061,M5,13,5,389,294.813615217,0.828035864079,202.644486049,69.6812339332,0.431876606684,13713,0.9309462915600001
HT001061,M6,13,6,386,302.214073654,0.808219148932,252.137486553,73.6373056995,0.474093264249,15078,0.928942967749
HT001061,M7,13,7,685,241.412011152,0.833107897587,387.141286981,64.595620438,0.392700729927,21672,0.941584771329
HT001061,M8,13,8,437,310.210446542,0.824857895139,304.769941684,82.1945080092,0.418764302059,17669,0.9270733524970001
HT001061,M9,13,9,521,280.272907736,0.827210407246,292.05298065,80.9596928983,0.497120921305,23231,0.9424095964600001
HT001061,M10,13,10,472,280.924979255,0.80404558895,335.052709923,84.156779661,0.411016949153,19609,0.9379975169790001
HT001061,M11,13,11,535,272.166010514,0.823608378433,444.487802124,80.0710280374,0.499065420561,24817,0.94789558883
HT001061,M12,13,12,424,281.14900452,0.817453051533,450.978559319,82.1037735849,0.584905660377,21371,0.9498557279890001
HT001061,M13,13,13,336,274.966814236,0.785324753928,101.82646139,71.8839285714,0.145833333333,4553,0.9440613026820001
HT001061,M14,13,14,244,254.657498008,0.82670813634,289.214035827,65.631147541,0.30737704918,6362,0.9575536262400001
HT001061,M15,13,15,402,285.724704429,0.811164037586,270.165870847,73.1194029851,0.480099502488,15667,0.9245283018869999
HT001061,M16,13,16,283,353.488141686,0.793241465705,162.671097742,116.303886926,0.229681978799,7870,0.944955108707
HT001061,M17,13,17,658,221.611880277,0.807264509193,398.573531443,58.2127659574,0.417933130699,19561,0.94384057971
HT001061,M18,13,18,577,271.681514178,0.836423072701,308.246605596,69.9133448873,0.367417677643,17689,0.9375
HT001061,M19,13,19,551,235.539127974,0.851723514289,256.630983491,75.7949183303,0.421052631579,20421,0.943371174401
HT001061,M20,13,20,439,272.97419166,0.814706209677,369.293769247,80.7767653759,0.457858769932,18725,0.9349717196440002
HT001061,M21,13,21,290,296.499451868,0.840928957228,185.388623311,69.1068965517,0.48275862069,10344,0.920133926389
HT001061,M22,13,22,444,268.042733358,0.818801065031,253.801453871,81.3851351351,0.373873873874,16101,0.935873281697
HT001061,M23,13,23,608,248.385082351,0.807601527439,392.998686662,66.9950657895,0.493421052632,22246,0.945613892701
HT001061,M24,13,24,595,259.012619048,0.813501247379,468.89601676,79.3798319328,0.373109243697,21063,0.970588235294
HT001061,N1,14,1,489,268.10051423,0.84005190192800006,158.113542049,68.7157464213,0.353783231084,14063,0.9143088116410001
HT001061,N2,14,2,352,198.097620344,0.814464383684,271.479747089,48.5198863636,0.338068181818,8002,0.9519297731330002
HT001061,N3,14,3,349,196.339623926,0.828430186422,328.039825724,55.446991404,0.352435530086,9626,0.9491089704340001
HT001061,N4,14,4,599,251.491792687,0.822117525191,479.142846924,76.1085141903,0.427378964942,22927,0.9447320086830001
HT001061,N5,14,5,390,299.527101852,0.796864595258,354.975285623,74.1051282051,0.446153846154,14631,0.934692565203
HT001061,N6,14,6,320,277.594859592,0.795034431381,213.49945653,72.7,0.44375,11467,0.9211396190780001
HT001061,N7,14,7,402,274.056119748,0.794059321028,192.740241171,72.7512437811,0.31592039801,11464,0.933501660526
HT001061,N8,14,8,519,270.60453396,0.828679168197,526.670727911,80.4547206166,0.466281310212,23311,0.9526407682230001
HT001061,N9,14,9,393,282.977766469,0.814903573634,395.580725707,86.1704834606,0.460559796438,17250,0.9549494329340003
HT001061,N10,14,10,342,322.674148798,0.820434281485,457.642773567,95.6257309942,0.555555555556,19257,0.9469408696400001
HT001061,N11,14,11,221,380.463427288,0.823342980958,160.583264316,112.194570136,0.343891402715,9220,0.9436450051470001
HT001061,N12,14,12,360,292.834358796,0.829180229603,235.608597229,93.7055555556,0.433333333333,15910,0.9477941585620001
HT001061,N13,14,13,465,266.391600657,0.809313088855,376.020837504,84.7677419355,0.395698924731,18399,0.9350328947369999
HT001061,N14,14,14,467,267.720321645,0.829541967992,380.454180178,83.7194860814,0.404710920771,18666,0.935967850642
HT001061,N15,14,15,503,279.232135244,0.845605864509,190.685163434,78.3876739563,0.337972166998,15970,0.9405538303780001
HT001061,N16,14,16,522,273.857206524,0.827597365624,301.264132195,72.7107279693,0.388888888889,17159,0.9336523908859999
HT001061,N17,14,17,621,255.859204017,0.839089024498,532.743616509,69.2979066023,0.513687600644,25217,0.936523647631
HT001061,N18,14,18,334,275.635394835,0.829059448653,324.880287911,68.625748503,0.482035928144,12536,0.93633920818
HT001061,N19,14,19,608,241.481778257,0.846450599919,463.211126006,72.4671052632,0.427631578947,22111,0.932019308126
HT001061,N20,14,20,391,280.716341823,0.818833601995,248.398324575,72.0383631714,0.386189258312,12680,0.920057279376
HT001061,N21,14,21,568,253.799539442,0.818302879026,311.965921507,62.6778169014,0.364436619718,16164,0.9357143173260001
HT001061,N22,14,22,571,244.83926384,0.806404896471,240.4512003,66.6707530648,0.31523642732,15120,0.9372562366560001
HT001061,N23,14,23,8,268.883107639,0.805191907495,37.6469322709,58.625,0.125,80,0.9960109174890001
HT001061,N24,14,24,785,223.046047505,0.802876452506,393.618713626,52.1515923567,0.405095541401,20564,0.9338618248580001
HT001061,O1,15,1,521,283.450127559,0.834021198953,301.636399366,64.310940499,0.351247600768,12909,0.9311888575690002
HT001061,O2,15,2,647,255.140334664,0.829033415738,387.861821297,78.2318392581,0.389489953632,24336,0.9415592381800001
HT001061,O3,15,3,424,284.583284034,0.860248835303,341.296193731,82.9764150943,0.426886792453,17246,0.938584055316
HT001061,O4,15,4,464,284.392808459,0.845235408184,337.901870037,79.5840517241,0.467672413793,19949,0.9378012048190001
