plate_index,well_index,row,column,nuclei_n,nuclei_area,nuclei_round,nuclei_mean_edu,nuclei_H2AX_spots_per_nucleus,nuclei_mean_edu_pos,spots_edu_pos_n,spots_edu_pos_median_ratio
HTIF00297,O24,15,24,307,300.232965074,0.918975029014,198.704552431,52.3908794788,0.524429967427,9201,0.9410716936320002
HTIF00297,P1,16,1,183,362.056077717,0.900854408717,32.814915724,47.1639344262,0.0382513661202,392,0.9716919514340001
HTIF00297,P2,16,2,345,302.088452496,0.86710124019,81.2245010027,50.2666666667,0.234782608696,5117,0.9232903315300001
HTIF00297,P3,16,3,443,305.051146225,0.897091156594,152.188729567,48.8961625282,0.395033860045,10132,0.9297154825530002
HTIF00297,P4,16,4,378,257.738288507,0.911825528554,83.5035647861,39.1957671958,0.269841269841,4821,0.992507204611
HTIF00297,P5,16,5,137,439.107710868,0.878846736772,52.9687807457,60.4671532847,0.138686131387,1151,0.8952926976460001
HTIF00297,P6,16,6,424,285.61786098,0.916226707902,156.786088977,48.2924528302,0.441037735849,9709,0.925668578816
HTIF00297,P7,16,7,205,329.046663957,0.881410734153,50.9954532362,49.2146341463,0.156097560976,1951,0.8808572466400001
HTIF00297,P8,16,8,426,295.504698748,0.901456109835,104.574374217,50.3122065728,0.366197183099,8863,0.9137899873490001
HTIF00297,P9,16,9,72,263.12882716,0.853468892401,31.2638949561,28.2777777778,0.0138888888889,43,0.8080985915490001
HTIF00297,P10,16,10,298,324.137998695,0.895018586965,96.27896952,52.8489932886,0.369127516779,6419,0.9395303956259999
HTIF00297,P11,16,11,299,295.111147343,0.888911398674,106.331029624,51.7424749164,0.357859531773,6548,0.930833120205
HTIF00297,P12,16,12,440,275.545111111,0.909909843663,153.19418154,46.3681818182,0.363636363636,8355,0.936663401894
HTIF00297,P13,16,13,253,262.640806983,0.923384960008,147.692885421,44.233201581,0.351778656126,4616,0.929868665031
HTIF00297,P14,16,14,303,286.033119729,0.919949461933,88.1269094037,49.4884488449,0.303630363036,5237,0.9326993416240001
HTIF00297,P15,16,15,69,327.459951691,0.88610059389,77.2275181171,48.347826087,0.217391304348,883,0.9810159591109999
HTIF00297,P16,16,16,227,259.953930494,0.894676936432,127.357832419,42.7444933921,0.330396475771,3995,0.9560107454669999
HTIF00297,P17,16,17,96,264.229250579,0.874839747205,40.418292841,36.125,0.0520833333333,311,0.947667684532
HTIF00297,P18,16,18,60,509.997402778,0.89077000993,58.226353713500004,88.3666666667,0.133333333333,448,0.9425520492709999
HTIF00297,P19,16,19,125,291.170475556,0.858598446416,51.3007329951,36.544,0.136,830,0.9408590573570002
HTIF00297,P20,16,20,258,273.396984281,0.926370720978,152.965318696,45.5852713178,0.368217054264,4793,0.9442094990240001
HTIF00297,P21,16,21,144,314.299249614,0.878155531309,52.3335848907,49.9652777778,0.145833333333,1293,0.917028199566
HTIF00297,P22,16,22,174,298.888532886,0.910810988973,131.019891924,44.2988505747,0.373563218391,3197,0.948523845572
HTIF00297,P23,16,23,21,312.033015873,0.844159624346,124.388593254,39.1428571429,0.238095238095,342,0.940283106359
HTIF00297,P24,16,24,285,301.2947154,0.919676426058,195.60886544,46.5368421053,0.501754385965,7368,0.940926943948
HTIF00298,A1,1,1,239,293.250159228,0.93042162735,65.2421041597,51.769874477,0.217573221757,2904,0.950434294949
HTIF00298,A2,1,2,100,321.956266667,0.854221971803,33.2092263971,42.11,0.02,137,0.9645669291339998
HTIF00298,A3,1,3,195,287.713592593,0.930772235571,210.370089823,48.5076923077,0.6,6042,0.960051660295
HTIF00298,A4,1,4,60,266.940194444,0.858593536311,54.1870524095,32.2333333333,0.0833333333333,294,0.9692839139869999
HTIF00298,A5,1,5,196,328.078674887,0.896742361906,74.4369393648,48.137755102,0.244897959184,2928,0.944296591548
HTIF00298,A6,1,6,130,234.444888889,0.855633928621,54.5598240104,31.2769230769,0.107692307692,799,0.96225087925
HTIF00298,A7,1,7,162,274.343912894,0.892043229267,101.510775184,46.4382716049,0.296296296296,2801,0.9519739061970001
HTIF00298,A8,1,8,29,257.768706897,0.810040240901,39.1639609026,30.6551724138,0,0,NA
HTIF00298,A9,1,9,348,284.25616539,0.871221003495,69.6877858593,52.3649425287,0.261494252874,5774,0.916032508555
HTIF00298,A10,1,10,146,329.229427321,0.88668992556,34.3916057804,47.8082191781,0.027397260274,223,0.9647829647829999
HTIF00298,A11,1,11,117,323.000648148,0.862069189094,63.2059637193,48.846153846199996,0.136752136752,779,1.00116604478
HTIF00298,A12,1,12,51,239.026383442,0.818995485339,39.5543994939,22.0588235294,0.0392156862745,78,0.9132230726680002
HTIF00298,A13,1,13,260,288.374666667,0.916241114633,112.629768922,52.8153846154,0.342307692308,5165,0.942315970728
HTIF00298,A14,1,14,145,300.179613027,0.861172928854,60.2679261613,45.2551724138,0.144827586207,1127,0.9241582783760001
HTIF00298,A15,1,15,250,265.686214444,0.914181838973,127.650716736,43.832,0.392,5053,0.9551430781130001
HTIF00298,A16,1,16,159,312.268834731,0.909791002682,105.496739147,49.6037735849,0.358490566038,3378,0.949012710036
HTIF00298,A17,1,17,387,259.395834051,0.922973530251,106.017993252,47.5297157623,0.397932816537,8208,0.9093151267169999
HTIF00298,A18,1,18,77,352.911262626,0.868670219514,59.1479631862,35.9350649351,0.116883116883,493,0.9348314606740001
HTIF00298,A19,1,19,206,255.31738808,0.924411281024,143.052424865,42.4223300971,0.485436893204,4907,0.941957394257
HTIF00298,A20,1,20,78,323.241388889,0.854342854425,33.6391858845,43.0641025641,0.0512820512821,258,0.954058908046
HTIF00298,A21,1,21,412,281.696861516,0.908597853863,123.958932734,53.395631068,0.407766990291,9995,0.925569176883
HTIF00298,A22,1,22,64,262.466388889,0.902915032402,63.0345664791,48.109375,0.15625,482,0.9877442314790001
HTIF00298,A23,1,23,170,301.358204248,0.908291101786,169.835030729,52.1058823529,0.576470588235,5375,0.953319187633
HTIF00298,A24,1,24,322,276.040477053,0.920676792902,162.010558757,49.7577639752,0.428571428571,8003,0.9379150066400002
HTIF00298,B1,2,1,246,285.667249322,0.910447407304,67.0209886132,45.8292682927,0.243902439024,3057,0.97602739726
HTIF00298,B2,2,2,182,305.409722222,0.901342644859,161.42663205,54.3296703297,0.549450549451,5620,0.9510878284790001
HTIF00298,B3,2,3,188,298.1571513,0.927332723548,116.284207731,56.4095744681,0.372340425532,4362,0.9472103488139999
HTIF00298,B4,2,4,108,253.875990226,0.883336649279,57.4698526916,41.0740740741,0.157407407407,902,0.9529663362480001
HTIF00298,B5,2,5,161,278.081685645,0.908766207293,95.0425168842,40.0310559006,0.316770186335,2313,0.9272061813749999
HTIF00298,B6,2,6,112,306.58578373,0.900486818203,57.9792046127,47.4196428571,0.196428571429,1198,0.9662664094519998
HTIF00298,B7,2,7,106,308.053430294,0.913674286752,103.152462058,43.5188679245,0.349056603774,1571,0.9704109589039999
HTIF00298,B8,2,8,210,259.54175,0.911242776055,105.867579881,44.180952381,0.347619047619,3701,0.964285714286
HTIF00298,B9,2,9,286,294.212487374,0.904135602816,121.227552272,49.9895104895,0.444055944056,6904,0.9475005478469999
HTIF00298,B10,2,10,341,265.571192571,0.881429180455,148.202171179,46.5249266862,0.489736070381,8679,0.9597806215720001
HTIF00298,B11,2,11,139,285.466464828,0.883112948034,112.758349385,51.5971223022,0.359712230216,3133,0.967808930426
HTIF00298,B12,2,12,290,315.861323755,0.886097870764,82.725137492,54.1379310345,0.327586206897,5936,0.943933533853
HTIF00298,B13,2,13,155,266.223458781,0.898676876124,81.9016255644,46.6387096774,0.206451612903,1774,0.9659288331540001
HTIF00298,B14,2,14,276,280.609055958,0.902136485067,96.6525908593,51.6376811594,0.307971014493,5331,0.9372592184920001
HTIF00298,B15,2,15,205,264.115169377,0.936870056311,87.3413161142,46.7707317073,0.312195121951,3473,0.9679624092269998
HTIF00298,B16,2,16,111,265.742772773,0.862297219391,85.2214225438,45.4234234234,0.315315315315,1847,0.9703327693179998
HTIF00298,B17,2,17,297,311.233447437,0.882532200304,74.0514987997,49.5993265993,0.279461279461,4744,0.9464262026390001
HTIF00298,B18,2,18,140,309.987579365,0.894513801418,64.8262754515,43.8714285714,0.271428571429,1839,0.9548872180450001
HTIF00298,B19,2,19,184,287.495942029,0.927511385479,159.611692753,55.5652173913,0.483695652174,5440,0.9554520904
HTIF00298,B20,2,20,231,308.479057239,0.903430644301,103.829821056,58.5411255411,0.406926406926,6118,0.9452596333850002
HTIF00298,B21,2,21,368,294.797716636,0.898772891809,89.9876647819,57.4456521739,0.326086956522,8318,0.94335996133
HTIF00298,B22,2,22,148,272.058915165,0.91936349856,90.3193355851,51.9054054054,0.27027027027,2292,0.967968486455
HTIF00298,B23,2,23,9,211.020493827,0.903227288191,38.8847046291,31.2222222222,0,0,NA
HTIF00298,B24,2,24,304,301.644307383,0.913774361397,154.354142325,54.0164473684,0.440789473684,8474,0.9447884486080002
HTIF00298,C1,3,1,183,299.203623254,0.918140301086,170.279631741,51.2021857923,0.48087431694,4812,0.9473239060440001
HTIF00298,C2,3,2,172,262.332378876,0.913028548747,188.762208972,48.3313953488,0.383720930233,3672,0.962059280179
HTIF00298,C3,3,3,110,325.557161616,0.901968085639,142.422206058,56.1636363636,0.427272727273,2891,0.9479705802230001
HTIF00298,C4,3,4,50,243.74025,0.841086400972,57.8321399693,32.46,0.08,224,0.954778301382
HTIF00298,C5,3,5,141,286.64677305,0.885618342444,137.514492922,33.8794326241,0.382978723404,2083,0.930451648656
HTIF00298,C6,3,6,80,305.711024306,0.845658999665,47.5344102784,35.5625,0.0625,142,0.98292457788
HTIF00298,C7,3,7,166,316.000306225,0.900350674266,121.447709879,46.5060240964,0.331325301205,3237,0.9097827810369998
HTIF00298,C8,3,8,143,271.371060606,0.87974482727,79.9233269083,42,0.167832167832,1129,0.952244346946
HTIF00298,C9,3,9,352,277.841227904,0.920106898328,129.967158593,51.90625,0.400568181818,8175,0.9526743209190001
HTIF00298,C10,3,10,222,306.489493243,0.879121071454,66.0603364775,58.3378378378,0.220720720721,3809,0.951083591331
HTIF00298,C11,3,11,240,298.91131713,0.907593637389,152.70709355,53.9,0.429166666667,6741,0.937262357414
HTIF00298,C12,3,12,211,294.570826751,0.881106118707,110.317469431,47.7677725118,0.322274881517,3590,0.9518680135840002
HTIF00298,C13,3,13,175,281.145985714,0.900514926216,102.331231,41.2685714286,0.302857142857,2387,0.945662847791
HTIF00298,C14,3,14,106,292.928018868,0.903691259443,80.3821638669,46.7641509434,0.27358490566,1604,0.9506469222020001
HTIF00298,C15,3,15,145,217.745816092,0.88448688876,109.603583262,35.5793103448,0.344827586207,2301,0.942695961995
HTIF00298,C16,3,16,199,284.867381351,0.899234441369,229.89591706,52.3417085427,0.527638190955,5932,0.9496586534990002
HTIF00298,C17,3,17,322,265.571720152,0.889871263283,147.169746464,47.8602484472,0.472049689441,8081,0.9368737474950001
HTIF00298,C18,3,18,135,289.721290123,0.9058294784,98.9721117928,35.8592592593,0.22962962963,1482,0.948824789031
HTIF00298,C19,3,19,96,360.387120949,0.907041908795,41.359662837,67.0416666667,0.0729166666667,441,0.940263770365
HTIF00298,C20,3,20,210,303.337563492,0.911670605701,148.556789454,53.3571428571,0.466666666667,5458,0.9413406646090001
HTIF00298,C21,3,21,232,279.674360632,0.912094833861,119.664237649,54.4870689655,0.349137931034,5240,0.942777368666
HTIF00298,C22,3,22,137,243.93532644,0.902907760846,107.388461911,40.8686131387,0.299270072993,2225,0.9638205499279999
HTIF00298,C23,3,23,186,298.440471924,0.913462313587,175.999084334,48.5430107527,0.494623655914,4759,0.9494984434450001
HTIF00298,C24,3,24,361,289.497156048,0.919369708551,135.127893802,51.1329639889,0.448753462604,8929,0.9351145038169999
HTIF00298,D1,4,1,154,306.486255411,0.915319649843,78.7702526042,55.6038961039,0.292207792208,2727,0.951150106711
HTIF00298,D2,4,2,102,383.584436275,0.918144211572,142.580320433,69.5,0.480392156863,3480,0.9437851123600002
HTIF00298,D3,4,3,148,277.015677553,0.90448235344,113.91900022,50.8040540541,0.351351351351,3089,0.976130653266
HTIF00298,D4,4,4,232,298.514461207,0.895830746461,124.769316074,55.7413793103,0.435344827586,6740,0.9414893852899999
HTIF00298,D5,4,5,184,311.661360205,0.898977993482,95.2863246187,43.2934782609,0.364130434783,3059,0.936394271272
HTIF00298,D6,4,6,190,280.942486842,0.919433080206,101.561147633,48.0526315789,0.405263157895,4265,0.9341538461540001
HTIF00298,D7,4,7,216,281.759251543,0.906681093012,103.963520381,44.3101851852,0.407407407407,4027,0.9526920240230001
HTIF00298,D8,4,8,283,282.054165685,0.926837049038,112.444764053,50.4946996466,0.360424028269,5679,0.960907944515
HTIF00298,D9,4,9,163,333.877240968,0.912405472158,39.4615103689,61.981595092,0.0674846625767,770,0.977755420216
HTIF00298,D10,4,10,122,330.422704918,0.884205233548,57.5839476434,54.1147540984,0.114754098361,634,0.988438845539
HTIF00298,D11,4,11,205,261.907406504,0.897029136479,157.775199305,42.2829268293,0.473170731707,4511,0.9386759581880002
HTIF00298,D12,4,12,106,295.366915618,0.889571898174,106.428927192,50.7264150943,0.38679245283,2321,0.950882782424
HTIF00298,D13,4,13,210,303.247474868,0.903490048224,142.065858891,53.0952380952,0.480952380952,5879,0.941538461538
HTIF00298,D14,4,14,158,276.954395218,0.902780175571,103.48879663,49.9430379747,0.379746835443,3569,0.9651474530830001
HTIF00298,D15,4,15,250,272.408658889,0.894459199604,93.5894342902,50.348,0.34,4843,0.939964943032
HTIF00298,D16,4,16,285,285.826438596,0.91344425346,102.639129465,52.0456140351,0.389473684211,6716,0.9499920914750001
HTIF00298,D17,4,17,291,282.142563956,0.916435683115,110.443170908,52.7250859107,0.347079037801,6638,0.949084783144
HTIF00298,D18,4,18,221,251.350751634,0.911802478988,118.11282696,38.7375565611,0.389140271493,4034,0.946153423186
HTIF00298,D19,4,19,149,280.955253542,0.893507073188,80.5790874686,48.2147651007,0.302013422819,2452,0.9516757067110001
HTIF00298,D20,4,20,210,308.983862434,0.888396666584,103.249732481,58.6285714286,0.361904761905,5301,0.9440331010449999
HTIF00298,D21,4,21,217,303.577174859,0.889047431999,95.6163438757,57.6728110599,0.345622119816,5105,0.952580780529
HTIF00298,D22,4,22,111,325.087317317,0.917648502784,84.3029341006,56.972972973,0.288288288288,1699,0.9423685877139999
HTIF00298,D23,4,23,11,288.345580808,0.822762965843,53.1463192836,32.0909090909,0.181818181818,123,0.9365079365080001
HTIF00298,D24,4,24,251,282.635293271,0.916351400969,139.528101852,44.6055776892,0.414342629482,4873,0.9483956043960001
HTIF00298,E1,5,1,257,290.039217466,0.924027515501,180.295145341,56.7976653696,0.536964980545,8678,0.9547773379310001
HTIF00298,E2,5,2,117,321.411759259,0.9052662196,89.6521853851,58.4444444444,0.273504273504,2166,0.936948485831
HTIF00298,E3,5,3,124,196.24859991,0.864423522973,138.648323453,30.2983870968,0.435483870968,1823,0.969603693728
HTIF00298,E4,5,4,156,330.6875,0.898244374328,62.2276140499,57.0384615385,0.237179487179,2204,0.930762313226
HTIF00298,E5,5,5,172,300.796800711,0.884522487063,118.98852964699999,43.5813953488,0.395348837209,3573,0.947865508122
HTIF00298,E6,5,6,162,272.791558642,0.912222646748,114.459104755,44.7839506173,0.444444444444,3359,0.9717962760130001
HTIF00298,E7,5,7,215,285.615458656,0.92323586393,113.096523229,47.7906976744,0.4,4574,0.945431441382
HTIF00298,E8,5,8,117,266.869938272,0.868969897732,80.2436843045,43.4273504274,0.247863247863,1472,0.9822556112430001
HTIF00298,E9,5,9,215,283.211248062,0.926056394763,91.5486713825,46.623255814,0.306976744186,3269,0.9415328688279999
HTIF00298,E10,5,10,120,294.608858796,0.87419646634,79.6990479986,51.7666666667,0.275,1818,0.940152518245
HTIF00298,E11,5,11,207,255.49615942,0.920295761707,104.898047282,47.0289855072,0.376811594203,3892,0.9854936807779999
HTIF00298,E12,5,12,317,311.789006309,0.870480700692,97.7615378402,60.1167192429,0.359621451104,8086,0.9502412790410001
HTIF00298,E13,5,13,233,296.131398426,0.912522087791,117.359311097,53.1287553648,0.377682403433,5029,0.9442622950819999
HTIF00298,E14,5,14,192,290.784402488,0.888197614387,67.1377942937,51.25,0.192708333333,2088,0.9166079436430001
HTIF00298,E15,5,15,116,349.146472701,0.882482229951,77.5569594884,61.0431034483,0.224137931034,1639,0.961951786233
HTIF00298,E16,5,16,236,304.144303202,0.884649625642,78.7870178007,57.1228813559,0.266949152542,3989,0.9694203560019999
HTIF00298,E17,5,17,293,289.070590633,0.922183807921,77.286419161,54.3720136519,0.320819112628,5858,0.9464937323230002
HTIF00298,E18,5,18,133,297.354229323,0.906332546116,93.8914909266,42.6842105263,0.330827067669,2065,0.932038834951
HTIF00298,E19,5,19,215,234.965459948,0.877145969712,60.7062530243,44.7209302326,0.190697674419,2184,0.947403438737
HTIF00298,E20,5,20,273,301.54239418,0.898292217258,81.9528465068,53.0732600733,0.340659340659,5961,0.999405116002
HTIF00298,E21,5,21,239,292.671308694,0.911897113374,98.5406650734,55.5941422594,0.364016736402,6110,0.95136353203
HTIF00298,E22,5,22,172,305.320935078,0.89822948793,119.445563459,54.0988372093,0.441860465116,4593,0.9550949913640001
HTIF00298,E23,5,23,157,298.465900566,0.893322387486,122.069950933,53.821656051,0.40127388535,3544,0.956464777385
HTIF00298,E24,5,24,359,287.786705354,0.91786426428,157.782714865,49.9860724234,0.465181058496,9475,0.9434571890149999
HTIF00298,F1,6,1,161,314.170008627,0.923964761974,183.56633793,60.049689441,0.490683229814,5181,0.9593761334780001
HTIF00298,F2,6,2,213,270.370246479,0.92990049704,130.160615593,47.5962441315,0.356807511737,4143,0.9478596531660002
HTIF00298,F3,6,3,294,296.861178193,0.913858200954,169.062751564,59.4149659864,0.5,10009,0.9468099578290001
HTIF00298,F4,6,4,225,282.615153086,0.923682182731,143.321172198,53.4755555556,0.404444444444,5472,0.952187386582
HTIF00298,F5,6,5,195,289.393,0.926784663752,79.0942730637,40.5076923077,0.266666666667,2098,0.9476121812619999
HTIF00298,F6,6,6,65,349.484055556,0.872709710043,40.8066702409,54.9846153846,0.0769230769231,281,0.979383634431
HTIF00298,F7,6,7,204,286.426695261,0.914267767193,100.023405512,45.362745098,0.343137254902,3473,0.9533847981
HTIF00298,F8,6,8,252,246.357179233,0.903765912007,165.429902136,44.8015873016,0.480158730159,6084,0.936106987562
HTIF00298,F9,6,9,280,256.656343254,0.920753160446,121.142345927,47.7535714286,0.489285714286,6921,0.9736135957069998
HTIF00298,F10,6,10,308,296.363783369,0.896930389476,88.577955114,54.7532467532,0.327922077922,6484,0.947629145067
HTIF00298,F11,6,11,136,326.433372141,0.921430608256,60.9554240664,57.8529411765,0.198529411765,1591,0.981068098333
HTIF00298,F12,6,12,181,291.44900706,0.909746872379,106.061774917,55.9668508287,0.408839779006,4408,0.9525216172020001
HTIF00298,F13,6,13,268,307.778988391,0.901420945638,86.0012081956,48.0447761194,0.34328358209,4365,0.928413284133
HTIF00298,F14,6,14,213,320.381948357,0.897835214869,108.144987353,48.2018779343,0.413145539906,4614,0.9420753574370001
HTIF00298,F15,6,15,144,335.73753858,0.908281613152,76.7211294233,54.8194444444,0.256944444444,2039,0.9357605461230001
HTIF00298,F16,6,16,338,290.570138889,0.903418281397,123.050132658,54.100591716,0.467455621302,9559,0.936266215454
HTIF00298,F17,6,17,278,312.142560951,0.892646485442,87.0997200152,58.7769784173,0.370503597122,6516,0.9320466542600001
HTIF00298,F18,6,18,207,265.568350778,0.908226399802,103.158099184,49.7101449275,0.357487922705,4824,0.9544279987309999
HTIF00298,F19,6,19,220,323.215060606,0.916022248044,108.405757154,54.9318181818,0.390909090909,5276,0.9537792512920001
HTIF00298,F20,6,20,224,308.504009177,0.921366463029,136.44024069,59.1830357143,0.459821428571,6794,0.9469614413
HTIF00298,F21,6,21,260,319.667291667,0.908836276218,116.609029602,58.6269230769,0.361538461538,6301,0.9501300954030001
HTIF00298,F22,6,22,261,263.947746914,0.918941797476,151.713066178,50.9961685824,0.432950191571,6639,0.9469339622640001
HTIF00298,F23,6,23,2,323.024722222,0.824814839034,29.3845508101,36.5,0,0,NA
HTIF00298,F24,6,24,322,283.437142857,0.916033157426,115.415106603,45.4472049689,0.419254658385,6939,0.9392458100560002
HTIF00298,G1,7,1,284,287.811429969,0.906989151076,119.47419736,49.3908450704,0.401408450704,6591,0.935483870968
HTIF00298,G2,7,2,227,269.238797112,0.915067209103,170.368844804,50.8898678414,0.453744493392,5276,0.9439826194730001
HTIF00298,G3,7,3,94,226.949920213,0.862256427442,67.3032167716,37.4361702128,0.212765957447,1150,0.9208358936880002
HTIF00298,G4,7,4,215,292.240957364,0.897570382407,108.087587245,40.2139534884,0.4,4125,0.9609374999999999
HTIF00298,G5,7,5,246,266.269843044,0.900017717048,160.231205469,41.1341463415,0.48373983739800003,5614,0.9288996182100002
HTIF00298,G6,7,6,270,214.673467078,0.885228901213,147.881012587,38.8407407407,0.4,5265,0.921223354958
HTIF00298,G7,7,7,246,310.47891486,0.904010539296,112.313776662,60.4308943089,0.382113821138,6402,0.96175928155
HTIF00298,G8,7,8,206,302.817417745,0.893835388245,86.8298450326,54.1553398058,0.291262135922,3728,0.944518425463
HTIF00298,G9,7,9,138,203.461984702,0.868972982494,38.1299598109,6.64492753623,0.014492753623200001,0,NA
HTIF00298,G10,7,10,138,415.720950081,0.877334920199,51.2066982044,65.4710144928,0.0869565217391,844,1.01702740549
HTIF00298,G11,7,11,156,302.499768519,0.896466844205,116.469331147,41.5192307692,0.410256410256,3201,0.9554531490019998
HTIF00298,G12,7,12,140,383.910325397,0.892541020064,69.9830340108,64.1571428571,0.307142857143,2422,0.9382703481369999
HTIF00298,G13,7,13,140,305.811200397,0.897786680117,93.2559843599,39.6428571429,0.335714285714,2029,0.9351957430630001
HTIF00298,G14,7,14,169,363.590277778,0.89409798535,111.837702969,57.0532544379,0.467455621302,4875,0.9729912221470001
HTIF00298,G15,7,15,168,300.435782077,0.913652609957,94.1003872194,48.4345238095,0.428571428571,4244,0.9460272275650001
HTIF00298,G16,7,16,70,294.417448413,0.871811383383,42.5429870454,46.9142857143,0.0571428571429,137,0.9604612850079999
HTIF00298,G17,7,17,50,309.304738889,0.87084314476,53.4801368944,55.3,0.14,419,0.9417266187050001
HTIF00298,G18,7,18,49,250.467772109,0.862393878774,45.1694374261,41.693877551,0.0408163265306,44,1.0125991823999998
HTIF00298,G19,7,19,175,304.275379365,0.922416198286,130.867097724,45.36,0.388571428571,3243,0.960208903258
HTIF00298,G20,7,20,67,234.544253731,0.871416878344,67.7585602732,28.4179104478,0.208955223881,382,0.9709987211569999
HTIF00298,G21,7,21,487,280.232017454,0.911167941816,104.143028866,53.6796714579,0.420944558522,12707,0.9349214145380003
HTIF00298,G22,7,22,133,300.636810777,0.907171544128,80.9463472245,54.4511278195,0.293233082707,2157,0.95081292447
HTIF00298,G23,7,23,242,288.588062443,0.903077901064,136.386068494,52.5950413223,0.454545454545,6280,0.95729882905100006
HTIF00298,G24,7,24,282,301.815155634,0.930047329091,167.815883923,53.6028368794,0.507092198582,7850,0.9431709929740001
HTIF00298,H1,8,1,196,299.135748299,0.941264457821,58.5855906681,51.1428571429,0.0969387755102,963,0.960854092527
HTIF00298,H2,8,2,113,181.090063913,0.888259549924,106.103425837,32.0884955752,0.247787610619,1242,0.957570198303
HTIF00298,H3,8,3,248,250.956481855,0.914212337783,85.6990786393,46.6532258065,0.262096774194,3752,0.9490327058339999
HTIF00298,H4,8,4,132,313.661795034,0.897183684332,129.797722244,42.7954545455,0.439393939394,2651,0.9239217572550001
HTIF00298,H5,8,5,137,250.605549473,0.921527156625,79.7081139221,43.2919708029,0.284671532847,1933,0.955618508026
HTIF00298,H6,8,6,70,273.770611111,0.901584445865,68.8088483024,46.9571428571,0.242857142857,798,0.9559549969840001
HTIF00298,H7,8,7,235,282.389211584,0.878216673207,119.753470138,48.9106382979,0.365957446809,4932,0.9585588685630001
HTIF00298,H8,8,8,164,339.878636518,0.918058712581,62.2204680861,67.256097561,0.19512195122,2433,0.948687350835
HTIF00298,H9,8,9,180,273.679851852,0.905015283098,99.4594990314,47.6611111111,0.305555555556,2886,0.9464576504630001
HTIF00298,H10,8,10,149,356.38804437,0.912829808778,66.7540636573,59.2214765101,0.234899328859,1829,0.9517741935480002
HTIF00298,H11,8,11,270,301.477048354,0.913917270662,148.536077703,51.5814814815,0.451851851852,7128,0.9397394576930003
HTIF00298,H12,8,12,241,286.45461042,0.909215947725,196.007678033,49.5933609959,0.49377593361,6795,0.95407928976
HTIF00298,H13,8,13,325,297.546022222,0.899326053575,166.130070771,48.4553846154,0.52,9240,0.9461270222020001
HTIF00298,H14,8,14,147,341.514765684,0.899599324332,52.2779666947,46.8027210884,0.12925170068,877,0.9692277538219999
HTIF00298,H15,8,15,129,297.823925495,0.901247578362,97.1210027967,42.6279069767,0.294573643411,1710,0.9387245238840001
HTIF00298,H16,8,16,250,338.712616667,0.892637404059,73.7829282548,60.808,0.264,4390,0.947816594204
HTIF00298,H17,8,17,279,279.028860016,0.911080770457,98.6259601092,52.1720430108,0.376344086022,6039,0.9346998535870003
HTIF00298,H18,8,18,209,286.772155768,0.914953784135,113.92454443,57.3157894737,0.43540669856500003,5955,0.961498439126
HTIF00298,H19,8,19,130,295.433305556,0.893804736525,78.5905841312,58.6384615385,0.269230769231,1964,0.950060490931
HTIF00298,H20,8,20,231,292.207421837,0.914134534846,88.3133947924,39.2207792208,0.359307359307,3760,0.9430614562610001
HTIF00298,H21,8,21,243,287.921096251,0.910253701002,117.497456237,51.0534979424,0.40329218107,5897,0.956530448718
HTIF00298,H22,8,22,149,309.720540641,0.894850146638,87.395203662,59.4697986577,0.322147651007,3119,0.948821161587
HTIF00298,H23,8,23,10,172.436333333,0.832061621166,27.8690770444,14.6,0,0,NA
HTIF00298,H24,8,24,319,282.297252699,0.915679629333,168.392453254,47.8244514107,0.476489028213,8140,0.948340115411
HTIF00298,I1,9,1,180,275.70028858,0.930906036463,133.438237855,54.1055555556,0.45,4872,0.9583245931990001
HTIF00298,I2,9,2,203,258.797322113,0.923070570356,207.014183336,43.2068965517,0.56157635468,5450,0.967619019381
HTIF00298,I3,9,3,157,268.904654989,0.918491443337,187.692485795,50.4267515924,0.464968152866,4012,0.9651977017039999
HTIF00298,I4,9,4,323,236.890823013,0.909383389666,119.950392923,37.0309597523,0.315789473684,4478,0.9444326521530001
HTIF00298,I5,9,5,112,259.090999504,0.863397503371,87.0606997989,35.4732142857,0.267857142857,1010,0.9568271716700001
HTIF00298,I6,9,6,169,259.9,0.913798133389,132.281578067,49.9704142012,0.402366863905,3973,0.9632704402519999
HTIF00298,I7,9,7,175,320.820479365,0.881291169756,110.242730001,58.84,0.36,4277,0.938969764838
HTIF00298,I8,9,8,177,327.784411488,0.888039528957,109.263464692,46.8870056497,0.395480225989,3850,0.939357419938
HTIF00298,I9,9,9,285,299.470141326,0.918047030156,141.219354639,43.3754385965,0.463157894737,6252,0.9339226995850001
HTIF00298,I10,9,10,277,251.980830325,0.922635175943,109.958036337,38.036101083,0.361010830325,4589,0.964575202642
HTIF00298,I11,9,11,272,312.056636029,0.877817860128,99.869301111,43.7904411765,0.327205882353,4610,0.9309894184310001
HTIF00298,I12,9,12,250,276.097365556,0.894975529274,102.658919695,36.06,0.332,3607,0.9407135362010001
HTIF00298,I13,9,13,212,285.686174004,0.920341705288,103.95076831,45.891509434,0.344339622642,3869,0.9285714285710001
HTIF00298,I14,9,14,66,212.49118266,0.852960529999,68.084729974,28.196969697,0.227272727273,330,0.9647476955640001
HTIF00298,I15,9,15,124,234.245206093,0.889602260573,66.2165431724,38.3548387097,0.266129032258,1669,0.980501392758
