Run ID,1640009218
Run Date/Time,2021-12-20 09:24:05
Application Name,Labcyte Echo Plate Reformat
Application Version,1.6.5
Protocol Name,210709_Spot_HuDNA_Damage_siRNA_library.epr
User Name,NCI-LRBGE_HCS

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Survey Fluid Height,Survey Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Survey Status
Source[1],HT000416,384LDV_Plus_AQ_GP,L20,2.128,10.96,0.937,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,L21,2.156,11.091,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,L22,2.145,11.042,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M1,2.145,11.042,0.427,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M2,2.147,11.049,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M3,2.206,11.329,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M4,2.175,11.183,1.224,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M5,2.182,11.218,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M6,2.15,11.063,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M7,2.165,11.134,0.432,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M8,2.15,11.063,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M9,2.193,11.267,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M10,2.165,11.133,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M11,2.153,11.079,0.474,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M12,2.145,11.04,0.769,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M13,2.15,11.063,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M14,2.176,11.19,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M15,2.169,11.154,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M16,2.176,11.19,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M17,2.157,11.098,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M18,2.171,11.166,0.524,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M19,2.153,11.077,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M20,2.179,11.201,0.518,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M21,2.151,11.07,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,M22,2.176,11.19,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N1,2.17,11.162,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N2,2.129,10.964,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N3,2.161,11.116,0.721,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N4,2.156,11.091,1.015,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N5,2.156,11.091,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N6,2.131,10.975,0.75,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N7,2.156,11.091,0.613,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N8,2.145,11.042,0.635,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N9,2.156,11.09,1.605,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N10,2.16,11.112,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N11,2.133,10.985,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N12,2.157,11.098,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N13,2.163,11.126,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N14,2.159,11.105,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N15,2.163,11.126,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N16,2.163,11.126,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N17,2.157,11.098,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N18,2.121,10.929,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N19,2.151,11.07,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N20,2.135,10.992,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N21,2.124,10.943,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,N22,2.138,11.006,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O1,2.151,11.07,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O2,2.169,11.154,0.61,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O3,2.139,11.013,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O4,2.142,11.027,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O5,2.144,11.033,0.987,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O6,2.157,11.099,0.631,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O7,2.124,10.943,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O8,2.135,10.992,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O9,2.131,10.973,0.482,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O10,2.159,11.105,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O11,2.153,11.08,0.508,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O12,2.132,10.978,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O13,2.153,11.077,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O14,2.15,11.066,0.496,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O15,2.147,11.049,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O16,2.158,11.103,0.758,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O17,2.145,11.042,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O18,2.154,11.084,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O19,2.144,11.034,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O20,2.133,10.985,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O21,2.147,11.049,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,O22,2.13,10.971,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P1,2.108,10.866,0.426,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P2,2.134,10.964,1.062,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P3,2.138,11.006,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P4,2.179,11.204,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P5,2.121,10.929,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P6,2.099,10.823,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P7,2.123,10.936,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P8,2.123,10.938,0.476,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P9,2.165,11.133,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P10,2.105,10.851,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P11,2.136,10.999,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P12,2.133,10.985,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P13,2.153,11.077,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P14,2.13,10.97,0.787,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P15,2.133,10.982,0.523,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P16,2.15,11.063,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P17,2.115,10.897,0.735,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P18,2.136,10.999,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P19,2.131,10.973,0.461,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P20,2.116,10.9,0.408,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P21,2.141,11.021,0.413,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,P22,2.131,10.973,1.105,Percent,Glycerol,
Source[1],HT000416,384LDV_Plus_AQ_GP,A23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (1th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[1],HT000416,384LDV_Plus_AQ_GP,B23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (2th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[1],HT000416,384LDV_Plus_AQ_GP,C23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (3th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[1],HT000416,384LDV_Plus_AQ_GP,D23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (4th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[1],HT000416,384LDV_Plus_AQ_GP,E23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (5th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[1],HT000416,384LDV_Plus_AQ_GP,F23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (6th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[1],HT000416,384LDV_Plus_AQ_GP,G23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (7th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[1],HT000416,384LDV_Plus_AQ_GP,H23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (8th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[1],HT000416,384LDV_Plus_AQ_GP,I23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (9th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[1],HT000416,384LDV_Plus_AQ_GP,J23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (10th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[1],HT000416,384LDV_Plus_AQ_GP,K23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (11th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[1],HT000416,384LDV_Plus_AQ_GP,L23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (12th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[1],HT000416,384LDV_Plus_AQ_GP,M23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (13th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[1],HT000416,384LDV_Plus_AQ_GP,N23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (14th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[1],HT000416,384LDV_Plus_AQ_GP,O23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (15th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[1],HT000416,384LDV_Plus_AQ_GP,P23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (16th row, 23th column), defaulting to 0.0 value of Glycerol"

Instrument Name,E5XX-1710
Instrument Model,Echo 525
Instrument Serial Number,E5XX-1710
Instrument Software Version,2.5.15

