Run ID,1640009218
Run Date/Time,2021-12-20 09:24:05
Application Name,Labcyte Echo Plate Reformat
Application Version,1.6.5
Protocol Name,210709_Spot_HuDNA_Damage_siRNA_library.epr
User Name,NCI-LRBGE_HCS

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Survey Fluid Height,Survey Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Survey Status
Source[2],HT000419,384LDV_Plus_AQ_GP,L20,2.065,10.66,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L21,2.061,10.639,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,L22,2.074,10.701,0.574,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M1,2.127,10.957,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M2,2.126,10.95,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M3,2.098,10.816,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M4,2.112,10.881,1.33,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M5,2.062,10.646,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M6,2.107,10.858,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M7,2.114,10.893,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M8,2.107,10.86,0.892,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M9,2.114,10.893,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M10,2.093,10.795,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M11,2.111,10.879,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M12,2.075,10.71,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M13,2.09,10.78,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M14,2.114,10.891,0.558,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M15,2.11,10.872,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M16,2.117,10.907,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M17,2.096,10.805,0.944,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M18,2.126,10.95,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M19,2.099,10.823,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M20,2.123,10.934,0.771,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M21,2.12,10.922,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,M22,2.116,10.9,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N1,2.135,10.991,1.422,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N2,2.121,10.929,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N3,2.133,10.985,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N4,2.142,11.026,0.784,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N5,2.099,10.823,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N6,2.082,10.741,0.492,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N7,2.08,10.731,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N8,2.088,10.769,1.169,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N9,2.11,10.875,0.707,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N10,2.084,10.752,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N11,2.086,10.759,0.841,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N12,2.093,10.795,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N13,2.096,10.809,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N14,2.077,10.717,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N15,2.081,10.738,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N16,2.099,10.823,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N17,2.111,10.876,2.058,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N18,2.067,10.668,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N19,2.115,10.895,2.19,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N20,2.096,10.809,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N21,2.108,10.862,0.748,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,N22,2.069,10.679,0.775,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O1,2.107,10.858,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O2,2.124,10.943,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O3,2.12,10.922,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O4,2.086,10.759,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O5,2.108,10.865,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O6,2.088,10.767,0.879,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O7,2.078,10.724,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O8,2.067,10.669,0.442,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O9,2.091,10.786,0.576,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O10,2.072,10.696,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O11,2.077,10.717,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O12,2.092,10.788,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O13,2.089,10.773,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O14,2.095,10.802,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O15,2.092,10.788,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O16,2.075,10.71,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O17,2.081,10.738,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O18,2.078,10.724,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O19,2.069,10.682,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O20,2.092,10.788,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O21,2.098,10.816,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,O22,2.096,10.809,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P1,2.108,10.865,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P2,2.102,10.802,1.377,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P3,2.099,10.823,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P4,2.124,10.939,0.729,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P5,2.092,10.788,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P6,2.087,10.766,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P7,2.102,10.837,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P8,2.069,10.682,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P9,2.104,10.846,0.476,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P10,2.072,10.691,0.938,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P11,2.093,10.791,0.517,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P12,2.08,10.731,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P13,2.081,10.738,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P14,2.063,10.651,0.558,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P15,2.09,10.778,0.772,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P16,2.056,10.618,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P17,2.073,10.611,2.961,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P18,2.026,10.474,0.564,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P19,2.065,10.66,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P20,2.067,10.668,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P21,2.087,10.766,0.408,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,P22,2.06,10.631,1.521,Percent,Glycerol,
Source[2],HT000419,384LDV_Plus_AQ_GP,A23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (1th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[2],HT000419,384LDV_Plus_AQ_GP,B23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (2th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[2],HT000419,384LDV_Plus_AQ_GP,C23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (3th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[2],HT000419,384LDV_Plus_AQ_GP,D23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (4th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[2],HT000419,384LDV_Plus_AQ_GP,E23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (5th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[2],HT000419,384LDV_Plus_AQ_GP,F23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (6th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[2],HT000419,384LDV_Plus_AQ_GP,G23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (7th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[2],HT000419,384LDV_Plus_AQ_GP,H23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (8th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[2],HT000419,384LDV_Plus_AQ_GP,I23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (9th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[2],HT000419,384LDV_Plus_AQ_GP,J23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (10th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[2],HT000419,384LDV_Plus_AQ_GP,K23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (11th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[2],HT000419,384LDV_Plus_AQ_GP,L23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (12th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[2],HT000419,384LDV_Plus_AQ_GP,M23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (13th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[2],HT000419,384LDV_Plus_AQ_GP,N23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (14th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[2],HT000419,384LDV_Plus_AQ_GP,O23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (15th row, 23th column), defaulting to 0.0 value of Glycerol"
Source[2],HT000419,384LDV_Plus_AQ_GP,P23,0,0,0,Percent,Glycerol,"Data missing on PADDED well (16th row, 23th column), defaulting to 0.0 value of Glycerol"

Instrument Name,E5XX-1710
Instrument Model,Echo 525
Instrument Serial Number,E5XX-1710
Instrument Software Version,2.5.15

