Plate	Well	GeneID	GeneSymbol	siRNAID
3	E14	5932	RBBP8	s11851
3	E15	983	CDC2	s465
3	E16	5965	RECQL	s11902
3	E17	1017	CDK2	s206
3	E18	5980	REV3L	s11940
3	E19	1022	CDK7	s2830
3	E20	5981	RFC1	s224529
3	E21	1026	CDKN1A	s417
3	E22	5982	RFC2	s11944
3	F01	4521	NUDT1	s194633
3	F02	8846	ALKBH1	s16888
3	F03	4595	MUTYH	s9091
3	F04	8870	IER3	s16939
3	F05	4609	MYC	s9131
3	F06	8914	TIMELESS	s17053
3	F07	4683	NBN	s9292
3	F08	8924	HERC2	s17062
3	F09	4750	NEK1	s224108
3	F10	8930	MBD4	s17077
3	F11	4773	NFATC2	s229753
3	F12	9025	RNF8	s17200
3	F13	4776	NFATC4	s9484
3	F14	9031	BAZ1B	s17209
3	F15	4796	NFKBIL2	s9521
3	F16	9070	ASH2L	s17302
3	F17	4862	NPAS2	s9661
3	F18	9100	USP10	s17367
3	F19	4913	NTHL1	s194666
3	F20	9156	EXO1	s17503
3	F21	4968	OGG1	s9837
3	F22	9261	MAPKAPK2	s571
3	G01	1027	CDKN1B	s2837
3	G02	5983	RFC3	s11947
3	G03	1054	CEBPG	s2901
3	G04	5984	RFC4	s11950
3	G05	1069	CETN2	s223149
3	G06	5985	RFC5	s11954
3	G07	1106	CHD2	s2977
3	G08	6047	RNF4	s12075
3	G09	1111	CHEK1	s504
3	G10	6117	RPA1	s12129
3	G11	1112	FOXN3	s2991
3	G12	6118	RPA2	s12131
3	G13	1161	ERCC8	s3103
3	G14	6119	RPA3	s12133
3	G15	1196	CLK2	s3166
3	G16	6188	RPS3	s12257
3	G17	1263	PLK3	s3246
3	G18	6233	RPS27A	s12341
3	G19	1386	ATF2	s3494
3	G20	6419	SETMAR	s12708
3	G21	1396	CRIP1	s194352
3	G22	6421	SFPQ	s12712
3	H01	5111	PCNA	s10134
3	H02	9319	TRIP13	s17805
3	H03	5187	PER1	s10300
3	H04	9320	TRIP12	s17808
3	H05	5252	PHF1	s10434
3	H06	9344	TAOK2	s17866
3	H07	5295	PIK3R1	s10535
3	H08	9400	RECQL5	s17989
3	H09	5366	PMAIP1	s10710
3	H10	9401	RECQL4	s17991
3	H11	5378	PMS1	s229952
3	H12	9491	PSMF1	s18194
3	H13	5379	PMS2L1	s226760
3	H14	9538	EI24	s18311
3	H15	5380	PMS2L2	s194696
3	H16	9557	CHD1L	s18356
3	H17	5387	PMS2L3	s194697
3	H18	9577	BRE	s18398
3	H19	5395	PMS2	s10741
3	H20	9656	MDC1	s18580
3	H21	5423	POLB	s10776
3	H22	9665	KIAA0430	s18595
3	I01	1407	CRY1	s342
3	I02	6446	SGK1	s742
3	I03	1432	MAPK14	s3587
3	I04	6498	SKIL	s12885
3	I05	1493	CTLA4	s3715
3	I06	6591	SNAI2	s13128
3	I07	1642	DDB1	s3981
3	I08	6596	HLTF	s13136
3	I09	1643	DDB2	s3983
3	I10	6615	SNAI1	s13185
3	I11	1647	GADD45A	s3993
3	I12	6648	SOD2	s13268
3	I13	1649	DDIT3	s3995
3	I14	6659	SOX4	s13302
3	I15	1653	DDX1	s4001
3	I16	6787	NEK4	s13566
3	I17	1655	DDX5	s4007
3	I18	6794	STK11	s13579
3	I19	1854	DUT	s4392
3	I20	6839	SUV39H1	s13659
3	I21	1859	DYRK1A	s4399
3	I22	6847	SYCP1	s13678
3	J01	5424	POLD1	s616
3	J02	9766	KIAA0247	s18856
3	J03	5425	POLD2	s10778
3	J04	9768	KIAA0101	s18861
3	J05	5426	POLE	s10781
3	J06	9774	BCLAF1	s225184
3	J07	5427	POLE2	s10786
3	J08	9861	PSMD6	s19093
3	J09	5428	POLG	s10787
3	J10	9874	TLK1	s19122
3	J11	5429	POLH	s10792
3	J12	9891	NUAK1	s90
3	J13	5430	POLR2A	s10795
3	J14	9907	KIAA0415	s19203
3	J15	5431	POLR2B	s10798
3	J16	9923	ZBTB40	s19250
3	J17	5432	POLR2C	s10800
3	J18	9937	DCLRE1A	s19285
3	J19	5433	POLR2D	s10803
3	J20	9960	USP3	s19343
3	J21	5434	POLR2E	s224296
3	J22	9984	THOC1	s19396
3	K01	2067	ERCC1	s4786
3	K02	6872	TAF1	s13730
3	K03	2068	ERCC2	s230766
3	K04	6880	TAF9	s13752
3	K05	2071	ERCC3	s4797
3	K06	6917	TCEA1	s13847
3	K07	2072	ERCC4	s4801
3	K08	6996	TDG	s13951
3	K09	2073	ERCC5	s4803
3	K10	7014	TERF2	s13992
3	K11	2074	ERCC6	s4807
3	K12	7023	TFAP4	s14014
3	K13	2138	EYA1	s4906
3	K14	7132	TNFRSF1A	s14265
3	K15	2140	EYA3	s4911
3	K16	7141	TNP1	s14292
3	K17	2175	FANCA	s164
3	K18	7153	TOP2A	s14308
3	K19	2176	FANCC	s4986
3	K20	7157	TP53	s607
3	K21	2177	FANCD2	s4988
3	K22	7158	TP53BP1	s14315
3	L01	5435	POLR2F	s10808
3	L02	9985	REC8	s19398
3	L03	5436	POLR2G	s10811
3	L04	10017	BCL2L10	s19471
3	L05	5437	POLR2H	s10814
3	L06	10036	CHAF1A	s19500
3	L07	5438	POLR2I	s10817
3	L08	10038	PARP2	s19503
3	L09	5439	POLR2J	s10819
3	L10	10039	PARP3	s19506
3	L11	5440	POLR2K	s10824
3	L12	10075	HUWE1	s19597
3	L13	5441	POLR2L	s194701
3	L14	10111	RAD50	s793
3	L15	5527	PPP2R5C	s10987
3	L16	10116	FEM1B	s19683
3	L17	5531	PPP4C	s11001
3	L18	10197	PSME3	s19873
3	L19	5591	PRKDC	s775
3	L20	10210	TOPORS	s19910
3	L21	5594	MAPK1	s11139
3	L22	10213	PSMD14	s19919
3	M01	2178	FANCE	s4993
3	M02	7161	TP73	s14321
3	M03	2187	FANCB	s225864
3	M04	7178	TPT1	s14359
3	M05	2188	FANCF	s5017
3	M06	7291	TWIST1	s14524
3	M07	2189	FANCG	s5019
3	M08	7311	UBA52	s14558
3	M09	2237	FEN1	s5105
3	M10	7314	UBB	s338
3	M11	2308	FOXO1	s5257
3	M12	7316	UBC	s14560
3	M13	2547	XRCC6	s5456
3	M14	7317	UBA1	s601
3	M15	2765	GML	s5856
3	M16	7319	UBE2A	s14566
3	M17	2794	GNL1	s5927
3	M18	7320	UBE2B	s14570
3	M19	2956	MSH6	s6287
3	M20	7325	UBE2E2	s14582
3	M21	2965	GTF2H1	s6310
3	M22	7334	UBE2N	s14595
3	N01	5595	MAPK3	s11142
3	N02	10309	CCNO	s223106
3	N03	5663	PSEN1	s113
3	N04	10397	NDRG1	s20335
3	N05	5682	PSMA1	s11328
3	N06	10413	YAP1	s20368
3	N07	5683	PSMA2	s11330
3	N08	10432	RBM14	s20407
3	N09	5684	PSMA3	s11333
3	N10	10451	VAV3	s348
3	N11	5685	PSMA4	s230031
3	N12	10459	MAD2L2	s20466
3	N13	5686	PSMA5	s11341
3	N14	10463	SLC30A9	s20479
3	N15	5687	PSMA6	s628
3	N16	10519	CIB1	s20618
3	N17	5688	PSMA7	s11342
3	N18	10535	RNASEH2A	s20656
3	N19	5689	PSMB1	s11346
3	N20	10538	BATF	s20665
3	N21	5690	PSMB2	s483
3	N22	10600	USP16	s20810
3	O01	2966	GTF2H2	s223823
3	O02	7336	UBE2V2	s14602
3	O03	2967	GTF2H3	s6314
3	O04	7374	UNG	s14679
3	O05	2968	GTF2H4	s6318
3	O06	7398	USP1	s14723
3	O07	3014	H2AFX	s6411
3	O08	7405	UVRAG	s14741
3	O09	3090	HIC1	s194523
3	O10	7415	VCP	s14767
3	O11	3162	HMOX1	s194530
3	O12	7468	WHSC1	s200462
3	O13	3364	HUS1	s7066
3	O14	7486	WRN	s14907
3	O15	3508	IGHMBP2	s7247
3	O16	7507	XPA	s14927
3	O17	3622	ING2	s7432
3	O18	7508	XPC	s14929
3	O19	3661	IRF3	s7508
3	O20	7515	XRCC1	s14941
3	O21	3665	IRF7	s223948
3	O22	7516	XRCC2	s14943
3	P01	5691	PSMB3	s11350
3	P02	10635	RAD51AP1	s20900
3	P03	5692	PSMB4	s11351
3	P04	10714	POLD3	s21046
3	P05	5693	PSMB5	s11356
3	P06	10721	POLQ	s21059
3	P07	5694	PSMB6	s224439
3	P08	10887	PROKR1	s21386
3	P09	5695	PSMB7	s669
3	P10	10973	ASCC3	s21605
3	P11	5696	PSMB8	s11361
3	P12	11011	TLK2	s21678
3	P13	5698	PSMB9	s11366
3	P14	11044	POLS	s21758
3	P15	5699	PSMB10	s194723
3	P16	11073	TOPBP1	s21824
3	P17	5700	PSMC1	s11369
3	P18	11144	DMC1	s21974
3	P19	5701	PSMC2	s11372
3	P20	11186	RASSF1	s22087
3	P21	5702	PSMC3	s11375
3	P22	11200	CHEK2	s22121
4	A01	11201	POLI	s22122
4	A02	136647	C7orf11	s44009
4	A03	11219	TREX2	s195093
4	A04	138151	NACC2	s44088
4	A05	11232	POLG2	s22169
4	A06	140733	MACROD2	s225663
4	A07	11277	TREX1	s229446
4	A08	143471	PSMA8	s44539
4	A09	11284	PNKP	s22286
4	A10	144455	E2F7	s44663
4	A11	22909	MTMR15	s22649
4	A12	144715	RAD9B	s44687
4	A13	22925	PLA2R1	s22685
4	A14	146956	EME1	s44946
4	A15	22944	KIN	s22726
4	A16	147872	CCDC155	s45068
4	A17	22976	PAXIP1	s22748
4	A18	148581	UBE2U	s45196
4	A19	23054	NCOA6	s22929
4	A20	151636	DTX3L	s45594
4	A21	23064	SETX	s22951
4	A22	151987	PPP4R2	s45635
4	B01	55602	CDKN2AIP	s31052
4	B02	NA	NA	NA
4	B03	55611	OTUB1	s31073
4	B04	NA	NA	NA
4	B05	55775	TDP1	s31481
4	B06	NA	NA	NA
4	B07	55929	DMAP1	s31791
4	B08	NA	NA	NA
4	B09	56154	TEX15	s32014
4	B10	NA	NA	NA
4	B11	56158	TEX12	s32025
4	B12	NA	NA	NA
4	B13	56776	FMN2	s32270
4	B14	NA	NA	NA
4	B15	56852	RAD18	s32297
4	B16	NA	NA	NA
4	B17	56897	WRNIP1	s32338
4	B18	NA	NA	NA
4	B19	56916	SMARCAD1	s32385
4	B20	NA	NA	NA
4	B21	56949	XAB2	s32466
4	B22	NA	NA	NA
4	C01	23137	SMC5	s23115
4	C02	161742	SPRED1	s46288
4	C03	23198	PSME4	s23264
4	C04	165918	RNF168	s46600
4	C05	23300	ATMIN	s23501
4	C06	197342	EME2	s195822
4	C07	23409	SIRT4	s23764
4	C08	197350	NA	s47098
4	C09	23411	SIRT1	s223591
4	C10	197370	NSMCE1	s47103
4	C11	23476	BRD4	s23902
4	C12	199990	C1orf86	s47165
4	C13	23503	ZFYVE26	s23944
4	C14	200558	APLF	s47251
4	C15	23514	KIAA0146	s23973
4	C16	200734	SPRED2	s47267
4	C17	23581	CASP14	s24128
4	C18	200933	FBXO45	s47297
4	C19	23583	SMUG1	s24136
4	C20	201254	STRA13	s47347
4	C21	23612	PHLDA3	s24200
4	C22	201299	RDM1	s47361
4	D01	57060	PCBP4	s32628
4	D02	NA	NA	NA
4	D03	57551	TAOK1	s224471
4	D04	NA	NA	NA
4	D05	57599	WDR48	s33414
4	D06	NA	NA	NA
4	D07	57600	FNIP2	s229425
4	D08	NA	NA	NA
4	D09	57646	USP28	s33509
4	D10	NA	NA	NA
4	D11	57654	KIAA1530	s33527
4	D12	NA	NA	NA
4	D13	57659	ZBTB4	s33538
4	D14	NA	NA	NA
4	D15	57697	FANCM	s33620
4	D16	NA	NA	NA
4	D17	57804	POLD4	s33734
4	D18	NA	NA	NA
4	D19	57805	KIAA1967	s33736
4	D20	NA	NA	NA
4	D21	58493	INIP	s33854
4	D22	NA	NA	NA
4	E01	23626	SPO11	s24231
4	E02	201973	CCDC111	s47418
4	E03	23645	PPP1R15A	s24269
4	E04	204851	HIPK1	s47549
4	E05	25788	RAD54B	s24477
4	E06	220042	C11orf82	s47844
4	E07	25836	NIPBL	s24587
4	E08	221120	ALKBH3	s225888
4	E09	25896	INTS7	s24699
4	E10	245711	SPDYA	s48275
4	E11	25946	ZNF385A	s24807
4	E12	252969	NEIL2	s229594
4	E13	25988	HINFP	s24883
4	E14	252983	STXBP4	s48386
4	E15	26058	GIGYF2	s25034
4	E16	253714	MMS22L	s48435
4	E17	26122	EPC2	s25125
4	E18	254225	RNF169	s48512
4	E19	26270	FBXO6	s25337
4	E20	254394	MCM9	s223645
4	E21	26574	AATF	s25539
4	E22	254528	C16orf73	s48548
4	F01	60561	RINT1	s34138
4	F02	NA	NA	NA
4	F03	63979	FIGNL1	s34355
4	F04	NA	NA	NA
4	F05	64112	MOAP1	s34461
4	F06	NA	NA	NA
4	F07	64210	MMS19	s34553
4	F08	NA	NA	NA
4	F09	64326	RFWD2	s34634
4	F10	NA	NA	NA
4	F11	64393	ZMAT3	s224612
4	F12	NA	NA	NA
4	F13	64421	DCLRE1C	s34728
4	F14	NA	NA	NA
4	F15	64782	AEN	s34934
4	F16	NA	NA	NA
4	F17	64789	EXO5	s34955
4	F18	NA	NA	NA
4	F19	64858	DCLRE1B	s35047
4	F20	NA	NA	NA
4	F21	64859	OBFC2A	s224630
4	F22	NA	NA	NA
4	G01	27030	MLH3	s25712
4	G02	257218	SHPRH	s48875
4	G03	27033	ZBTB32	s25721
4	G04	261726	TIPRL	s48989
4	G05	27113	BBC3	s25842
4	G06	283899	INO80E	s226161
4	G07	27141	CIDEB	s25893
4	G08	284131	NA	s49517
4	G09	27244	SESN1	s26032
4	G10	286053	NSMCE2	s50084
4	G11	27301	APEX2	s26120
4	G12	286257	C9orf142	s50137
4	G13	27315	NA	s26139
4	G14	340533	KIAA2022	s50736
4	G15	27339	PRPF19	s223754
4	G16	348654	GEN1	s226362
4	G17	27343	POLL	s26197
4	G18	353497	POLN	s51480
4	G19	27429	HTRA2	s223756
4	G20	375748	C9orf102	s32492
4	G21	27434	POLM	s26232
4	G22	375757	C9orf119	s51747
4	H01	65123	INTS3	s35227
4	H02	NA	NA	NA
4	H03	NA	NA	NA
4	H04	NA	NA	NA
4	H05	79035	OBFC2B	s35457
4	H06	NA	NA	NA
4	H07	79068	FTO	s35511
4	H08	NA	NA	NA
4	H09	79184	BRCC3	s35700
4	H10	NA	NA	NA
4	H11	NA	NA	NA
4	H12	NA	NA	NA
4	H13	79677	SMC6	s36081
4	H14	NA	NA	NA
4	H15	79728	PALB2	s36199
4	H16	NA	NA	NA
4	H17	79791	FBXO31	s36338
4	H18	NA	NA	NA
4	H19	79840	NHEJ1	s36458
4	H20	NA	NA	NA
4	H21	79858	NEK11	s36501
4	H22	NA	NA	NA
4	I01	28985	MCTS1	s223811
4	I02	378708	APITD1	s51795
4	I03	28990	ASTE1	s26372
4	I04	389643	C8orf80	s52514
4	I05	28992	MACROD1	s26378
4	I06	389898	UBE2NL	s52589
4	I07	29086	BABAM1	s26452
4	I08	400410	ST20	s458384
4	I09	29089	UBE2T	s26459
4	I10	404672	GTF2H5	s53874
4	I11	29935	RPA4	s26743
4	I12	728340	GTF2H2C	s230758
4	I13	29965	CDIP1	s26806
4	I14	100507436	MICA	s458040
4	I15	50484	RRM2B	s224156
4	I16	100526739	NA	n455580
4	I17	50485	SMARCAL1	s26996
4	I18	100533467	NA	s497917
4	I19	51065	RPS27L	s27333
4	I20	NA	NA	NA
4	I21	51246	SHISA5	s27749
4	I22	NA	NA	NA
4	J01	79913	ACTR5	s36629
4	J02	NA	NA	NA
4	J03	79915	ATAD5	s36631
4	J04	NA	NA	NA
4	J05	80169	C17orf68	s37002
4	J06	NA	NA	NA
4	J07	80198	MUS81	s37040
4	J08	NA	NA	NA
4	J09	80233	C17orf70	s37111
4	J10	NA	NA	NA
4	J11	80279	CDK5RAP3	s37160
4	J12	NA	NA	NA
4	J13	80820	EEPD1	s37412
4	J14	NA	NA	NA
4	J15	80854	SETD7	s37453
4	J16	NA	NA	NA
4	J17	83666	PARP9	s38094
4	J18	NA	NA	NA
4	J19	83695	C12orf32	s38113
4	J20	NA	NA	NA
4	J21	83932	C1orf124	s38329
4	J22	NA	NA	NA
4	K01	51270	TFDP3	s27811
4	K02	NA	NA	NA
4	K03	51322	WAC	s27953
4	K04	NA	NA	NA
4	K05	51347	TAOK3	s27996
4	K06	NA	NA	NA
4	K07	51366	UBR5	s224201
4	K08	NA	NA	NA
4	K09	51426	POLK	s28116
4	K10	NA	NA	NA
4	K11	51455	REV1	s28167
4	K12	NA	NA	NA
4	K13	51499	TRIAP1	s28219
4	K14	NA	NA	NA
4	K15	51512	GTSE1	s28240
4	K16	NA	NA	NA
4	K17	51514	DTL	s226738
4	K18	NA	NA	NA
4	K19	51548	SIRT6	s28306
4	K20	NA	NA	NA
4	K21	51567	TDP2	s28341
4	K22	NA	NA	NA
4	L01	83990	BRIP1	s38386
4	L02	NA	NA	NA
4	L03	84083	ZRANB3	s224929
4	L04	NA	NA	NA
4	L05	84126	ATRIP	s229558
4	L06	NA	NA	NA
4	L07	84142	FAM175A	s38562
4	L08	NA	NA	NA
4	L09	84266	ALKBH7	s228347
4	L10	NA	NA	NA
4	L11	84268	RPAIN	s38769
4	L12	NA	NA	NA
4	L13	84303	CHCHD6	s38869
4	L14	NA	NA	NA
4	L15	84446	BRSK1	s39018
4	L16	NA	NA	NA
4	L17	84464	SLX4	s39053
4	L18	NA	NA	NA
4	L19	84515	MCM8	s39085
4	L20	NA	NA	NA
4	L21	84690	SPATA22	s39329
4	L22	NA	NA	NA
4	M01	51720	UIMC1	s28573
4	M02	NA	NA	NA
4	M03	51776	ZAK	s28653
4	M04	NA	NA	NA
4	M05	54541	DDIT4	s29166
4	M06	NA	NA	NA
4	M07	54617	INO80	s224308
4	M08	NA	NA	NA
4	M09	54780	NSMCE4A	s29429
4	M10	NA	NA	NA
4	M11	54840	APTX	s29560
4	M12	NA	NA	NA
4	M13	54891	INO80D	s29690
4	M14	NA	NA	NA
4	M15	54929	TMEM161A	s29778
4	M16	NA	NA	NA
4	M17	54962	TIPIN	s29863
4	M18	NA	NA	NA
4	M19	55010	C12orf48	s29982
4	M20	NA	NA	NA
4	M21	55031	USP47	s30028
4	M22	NA	NA	NA
4	N01	84893	FBXO18	s39594
4	N02	NA	NA	NA
4	N03	84930	MASTL	s39685
4	N04	NA	NA	NA
4	N05	84939	MUM1	s39710
4	N06	NA	NA	NA
4	N07	84944	MAEL	s39723
4	N08	NA	NA	NA
4	N09	90381	TICRR	s40362
4	N10	NA	NA	NA
4	N11	91419	XRCC6BP1	s40653
4	N12	NA	NA	NA
4	N13	91442	C19orf40	s40660
4	N14	NA	NA	NA
4	N15	91603	ZNF830	s40699
4	N16	NA	NA	NA
4	N17	91801	ALKBH8	s40784
4	N18	NA	NA	NA
4	N19	92667	MGME1	s40986
4	N20	NA	NA	NA
4	N21	92815	HIST3H2A	s195568
4	N22	NA	NA	NA
4	O01	55120	FANCL	s30218
4	O02	NA	NA	NA
4	O03	55137	FIGN	s30255
4	O04	NA	NA	NA
4	O05	55159	RFWD3	s30311
4	O06	NA	NA	NA
4	O07	55183	RIF1	s30377
4	O08	NA	NA	NA
4	O09	55215	FANCI	s226829
4	O10	NA	NA	NA
4	O11	55247	NEIL3	s30544
4	O12	NA	NA	NA
4	O13	55294	FBXW7	s30665
4	O14	NA	NA	NA
4	O15	55317	C20orf29	s30716
4	O16	NA	NA	NA
4	O17	55339	WDR33	s30772
4	O18	NA	NA	NA
4	O19	55367	LRDD	s226846
4	O20	NA	NA	NA
4	O21	55544	RBM38	s30962
4	O22	NA	NA	NA
4	P01	112399	EGLN3	s41321
4	P02	NA	NA	NA
4	P03	113510	HELQ	s41482
4	P04	NA	NA	NA
4	P05	118611	C10orf90	s42227
4	P06	NA	NA	NA
4	P07	119392	SFR1	s42285
4	P08	NA	NA	NA
4	P09	121642	ALKBH2	s42496
4	P10	NA	NA	NA
4	P11	122706	PSMB11	s42566
4	P12	NA	NA	NA
4	P13	125150	ZSWIM7	s42870
4	P14	NA	NA	NA
4	P15	126074	C19orf39	s42950
4	P16	NA	NA	NA
4	P17	126520	PLK5	s458109
4	P18	NA	NA	NA
4	P19	132671	SPATA18	s43717
4	P20	NA	NA	NA
4	P21	135458	HUS1B	s43935
4	P22	NA	NA	NA
5	A01	11201	POLI	s22124
5	A02	136647	C7orf11	s44011
5	A03	11219	TREX2	s195094
5	A04	138151	NACC2	s44090
5	A05	11232	POLG2	s22170
5	A06	140733	MACROD2	s44381
5	A07	11277	TREX1	s229447
5	A08	143471	PSMA8	s44537
5	A09	11284	PNKP	s22287
5	A10	144455	E2F7	s44665
5	A11	22909	MTMR15	s22651
5	A12	144715	RAD9B	s44689
5	A13	22925	PLA2R1	s22686
5	A14	146956	EME1	s44945
5	A15	22944	KIN	s22724
5	A16	147872	CCDC155	s45070
5	A17	22976	PAXIP1	s22749
5	A18	148581	UBE2U	s45195
5	A19	23054	NCOA6	s22930
5	A20	151636	DTX3L	s45595
5	A21	23064	SETX	s22952
5	A22	151987	PPP4R2	s45637
5	B01	55602	CDKN2AIP	s31051
5	B02	NA	NA	NA
5	B03	55611	OTUB1	s31071
5	B04	NA	NA	NA
5	B05	55775	TDP1	s31480
5	B06	NA	NA	NA
5	B07	55929	DMAP1	s31789
5	B08	NA	NA	NA
5	B09	56154	TEX15	s32012
5	B10	NA	NA	NA
5	B11	56158	TEX12	s32026
5	B12	NA	NA	NA
5	B13	56776	FMN2	s32269
5	B14	NA	NA	NA
5	B15	56852	RAD18	s32296
5	B16	NA	NA	NA
5	B17	56897	WRNIP1	s32339
5	B18	NA	NA	NA
5	B19	56916	SMARCAD1	s32384
5	B20	NA	NA	NA
5	B21	56949	XAB2	s32465
5	B22	NA	NA	NA
5	C01	23137	SMC5	s23116
5	C02	161742	SPRED1	s46289
5	C03	23198	PSME4	s23262
5	C04	165918	RNF168	s46599
5	C05	23300	ATMIN	s23502
5	C06	197342	EME2	s230653
5	C07	23409	SIRT4	s23763
5	C08	197350	NA	s47099
5	C09	23411	SIRT1	s223592
5	C10	197370	NSMCE1	s47104
5	C11	23476	BRD4	s23903
5	C12	199990	C1orf86	s47166
5	C13	23503	ZFYVE26	s23943
5	C14	200558	APLF	s47252
5	C15	23514	KIAA0146	s23975
5	C16	200734	SPRED2	s47266
5	C17	23581	CASP14	s24130
5	C18	200933	FBXO45	s223481
5	C19	23583	SMUG1	s24135
5	C20	201254	STRA13	s225845
5	C21	23612	PHLDA3	s24201
5	C22	201299	RDM1	s47360
5	D01	57060	PCBP4	s32629
5	D02	NA	NA	NA
5	D03	57551	TAOK1	s33289
5	D04	NA	NA	NA
5	D05	57599	WDR48	s33413
5	D06	NA	NA	NA
5	D07	57600	FNIP2	s458486
5	D08	NA	NA	NA
5	D09	57646	USP28	s33510
5	D10	NA	NA	NA
5	D11	57654	KIAA1530	s33528
5	D12	NA	NA	NA
5	D13	57659	ZBTB4	s33540
5	D14	NA	NA	NA
5	D15	57697	FANCM	s33619
5	D16	NA	NA	NA
5	D17	57804	POLD4	s33735
5	D18	NA	NA	NA
5	D19	57805	KIAA1967	s33738
5	D20	NA	NA	NA
5	D21	58493	INIP	s33852
5	D22	NA	NA	NA
5	E01	23626	SPO11	s24230
5	E02	201973	CCDC111	s47417
5	E03	23645	PPP1R15A	s24268
5	E04	204851	HIPK1	s47548
5	E05	25788	RAD54B	s24479
5	E06	220042	C11orf82	s47845
5	E07	25836	NIPBL	s24589
5	E08	221120	ALKBH3	s47968
5	E09	25896	INTS7	s226049
5	E10	245711	SPDYA	s48273
5	E11	25946	ZNF385A	s24805
5	E12	252969	NEIL2	s229595
5	E13	25988	HINFP	s24884
5	E14	252983	STXBP4	s48385
5	E15	26058	GIGYF2	s25032
5	E16	253714	MMS22L	s48436
5	E17	26122	EPC2	s25124
5	E18	254225	RNF169	s48511
5	E19	26270	FBXO6	s25339
5	E20	254394	MCM9	s223646
5	E21	26574	AATF	s25540
5	E22	254528	C16orf73	s48550
5	F01	60561	RINT1	s34139
5	F02	NA	NA	NA
5	F03	63979	FIGNL1	s34356
5	F04	NA	NA	NA
5	F05	64112	MOAP1	s34459
5	F06	NA	NA	NA
5	F07	64210	MMS19	s34552
5	F08	NA	NA	NA
5	F09	64326	RFWD2	s34632
5	F10	NA	NA	NA
5	F11	64393	ZMAT3	s34679
5	F12	NA	NA	NA
5	F13	64421	DCLRE1C	s34730
5	F14	NA	NA	NA
5	F15	64782	AEN	s34933
5	F16	NA	NA	NA
5	F17	64789	EXO5	s34954
5	F18	NA	NA	NA
5	F19	64858	DCLRE1B	s35045
5	F20	NA	NA	NA
5	F21	64859	OBFC2A	s35048
5	F22	NA	NA	NA
5	G01	27030	MLH3	s25713
5	G02	257218	SHPRH	s48876
5	G03	27033	ZBTB32	s25720
5	G04	261726	TIPRL	s226070
5	G05	27113	BBC3	s25840
5	G06	283899	INO80E	s195940
5	G07	27141	CIDEB	s25892
5	G08	284131	NA	s49515
5	G09	27244	SESN1	s26031
5	G10	286053	NSMCE2	s50085
5	G11	27301	APEX2	s26119
5	G12	286257	C9orf142	s196003
5	G13	27315	NA	s26140
5	G14	340533	KIAA2022	s50734
5	G15	27339	PRPF19	s26185
5	G16	348654	GEN1	s226363
5	G17	27343	POLL	s26198
5	G18	353497	POLN	s51479
5	G19	27429	HTRA2	s654
5	G20	375748	C9orf102	s51744
5	G21	27434	POLM	s26233
5	G22	375757	C9orf119	s51746
5	H01	65123	INTS3	s35229
5	H02	NA	NA	NA
5	H03	NA	NA	NA
5	H04	NA	NA	NA
5	H05	79035	OBFC2B	s35459
5	H06	NA	NA	NA
5	H07	79068	FTO	s35510
5	H08	NA	NA	NA
5	H09	79184	BRCC3	s35699
5	H10	NA	NA	NA
5	H11	NA	NA	NA
5	H12	NA	NA	NA
5	H13	79677	SMC6	s36079
5	H14	NA	NA	NA
5	H15	79728	PALB2	s36198
5	H16	NA	NA	NA
5	H17	79791	FBXO31	s36337
5	H18	NA	NA	NA
5	H19	79840	NHEJ1	s36456
5	H20	NA	NA	NA
5	H21	79858	NEK11	s36502
5	H22	NA	NA	NA
5	I01	28985	MCTS1	s26359
5	I02	378708	APITD1	s51796
5	I03	28990	ASTE1	s26374
5	I04	389643	C8orf80	s52515
5	I05	28992	MACROD1	s26380
5	I06	389898	UBE2NL	s226470
5	I07	29086	BABAM1	s26450
5	I08	400410	ST20	s230394
5	I09	29089	UBE2T	s26461
5	I10	404672	GTF2H5	s53875
5	I11	29935	RPA4	s26744
5	I12	728340	GTF2H2C	s230759
5	I13	29965	CDIP1	s226263
5	I14	100507436	MICA	s458041
5	I15	50484	RRM2B	s224157
5	I16	100526739	NA	n455579
5	I17	50485	SMARCAL1	s26997
5	I18	100533467	NA	s497918
5	I19	51065	RPS27L	s226710
5	I20	NA	NA	NA
5	I21	51246	SHISA5	s27751
5	I22	NA	NA	NA
5	J01	79913	ACTR5	s36628
5	J02	NA	NA	NA
5	J03	79915	ATAD5	s36633
5	J04	NA	NA	NA
5	J05	80169	C17orf68	s37001
5	J06	NA	NA	NA
5	J07	80198	MUS81	s37038
5	J08	NA	NA	NA
5	J09	80233	C17orf70	s37112
5	J10	NA	NA	NA
5	J11	80279	CDK5RAP3	s37159
5	J12	NA	NA	NA
5	J13	80820	EEPD1	s37410
5	J14	NA	NA	NA
5	J15	80854	SETD7	s37452
5	J16	NA	NA	NA
5	J17	83666	PARP9	s38096
5	J18	NA	NA	NA
5	J19	83695	C12orf32	s38112
5	J20	NA	NA	NA
5	J21	83932	C1orf124	s38331
5	J22	NA	NA	NA
5	K01	51270	TFDP3	s27810
5	K02	NA	NA	NA
5	K03	51322	WAC	s27955
5	K04	NA	NA	NA
5	K05	51347	TAOK3	s27995
5	K06	NA	NA	NA
5	K07	51366	UBR5	s28025
5	K08	NA	NA	NA
